""	inGencode	inGencodeStart	inGencodeEnd	gencodeGeneID	ensemblID	Symbol	gencodeStrand	gencodeTx	numTx	Class	startExon	endExon	newGeneID	newGeneSymbol	isFusion	meanExprs	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
chr6:132372998-132374630(-)	TRUE	TRUE	TRUE	ENSG00000079931.14	ENSG00000079931	MOXD1	-	ENST00000367963.7|ENST00000336749.3	2	InGen	197386	197385	ENSG00000079931.14	MOXD1	FALSE	18.0395518108759	-2.1592184598101	0.5426207708437	-5.59138417922124	2.59294487237149e-07	0.000408131801197584	6.46023480207773	0.0589862627053773
chr5:73287683-73288566(+)	TRUE	TRUE	TRUE	ENSG00000249743.5	ENSG00000249743	RP11-60A8.1	+	ENST00000515556.5|ENST00000513379.1	2	InGen	159809	159810	ENSG00000249743.5	RP11-60A8.1	FALSE	11.603404710205	-3.00334425421979	-0.571109882886679	-5.58944274465917	2.61430737549605e-07	0.000408131801197584	5.71870731757119	0.0557763060502979
chrX:19023454-19023908(-)	TRUE	TRUE	TRUE	ENSG00000173698.17	ENSG00000173698	ADGRG2	-	ENST00000354791.7|ENST00000379873.6|ENST00000379876.5|ENST00000379878.7|ENST00000357991.7|ENST00000357544.7|ENST00000360279.8|ENST00000379869.7|ENST00000356606.8|ENST00000340581.3|ENST00000479496.1	11	InGen	553237	553236	ENSG00000173698.17	ADGRG2	FALSE	11.2114876647777	2.17916839464033	-0.640557329309737	5.5882045600654	2.62802190082153e-07	0.000408131801197584	5.69938503134588	0.0760181042427096
chr7:142870686-142870795(+)	TRUE	TRUE	TRUE	ENSG00000106123.11	ENSG00000106123	EPHB6	+	ENST00000619012.4|ENST00000616380.4|ENST00000614832.4|ENST00000611578.4|ENST00000411471.6|ENST00000422643.5|ENST00000486511.5|ENST00000617632.1	8	InGen	227012	227013	ENSG00000106123.11	EPHB6	FALSE	43.730400516336	1.11787374600458	2.01352381762695	5.57992216006181	2.72159550562182e-07	0.00041447177890349	6.62529407297062	0.0574767930280524
chr17:514356-514539(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	12.2215024234905	2.06485842620472	-0.347051704318439	5.57856150556573	2.73727791638014e-07	0.00041447177890349	5.77923594440173	0.0645185345939599
chr1:119573601-119611109(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	6.88274471139317	-3.35707040078262	-1.64251203365371	-5.57400826122855	2.7904052753941e-07	0.000417299941518011	4.7728999982823	0.0579046555729204
chr17:59995815-59995952(-)	TRUE	TRUE	TRUE	ENSG00000266992.1	ENSG00000266992	DHX40P1	-	ENST00000588725.1	1	InGen	463913	463912	ENSG00000266992.1	DHX40P1	FALSE	9.19593079984351	-2.4408933523438	-0.575315325519716	-5.56983803408423	2.83995150603384e-07	0.000419530104551101	5.76207039783702	0.0592084557576575
chr7:30568990-30572999(-)	TRUE	TRUE	TRUE	ENSG00000196295.11	ENSG00000196295	AC005154.6	-	ENST00000584621.5|ENST00000582145.5|ENST00000614950.4|ENST00000584108.5|ENST00000579024.5	5	InGen	207665	207677	ENSG00000196295.11	AC005154.6	FALSE	26.5653023698273	-3.39521220229124	0.166747049309767	-5.56310227985516	2.92180955385529e-07	0.000426422263249045	5.98667858488212	0.0760323192990835
chr7:142861187-142862016(+)	TRUE	TRUE	TRUE	ENSG00000106123.11	ENSG00000106123	EPHB6	+	ENST00000619012.4|ENST00000616380.4|ENST00000614832.4	3	InGen	226995	226996	ENSG00000106123.11	EPHB6	FALSE	35.1212109810052	1.15221954652242	1.72270268931046	5.5593553978867	2.96834308980628e-07	0.000428056276000707	6.54891073840773	0.0733451996324329
chr17:7626794-7627142(-)	TRUE	TRUE	TRUE	ENSG00000141504.11	ENSG00000141504	SAT2	-	ENST00000571195.5|ENST00000573566.1|ENST00000570850.5|ENST00000576686.1	4	InGen	443480	443478	ENSG00000141504.11	SAT2	FALSE	15.3547543241931	1.57519107453802	0.431678016329323	5.55573229807387	3.01403125949083e-07	0.000429531367749602	6.29035387864507	0.0647891131954134
chr3:40405062-40462030(+)	FALSE	FALSE	FALSE						0	Novel					FALSE	11.1481985488222	3.41575121287531	-1.27719605758645	5.5524422230475	3.05611783339321e-07	0.000430464857709597	5.0133332969292	0.0567696190297047
chr5:73286600-73287613(+)	TRUE	TRUE	TRUE	ENSG00000249743.5	ENSG00000249743	RP11-60A8.1	+	ENST00000515556.5	1	InGen	159808	159809	ENSG00000249743.5	RP11-60A8.1	FALSE	11.6978079045776	-2.99130751887833	-0.532969086106418	-5.54831719133529	3.10970134320605e-07	0.000432977658055082	5.55143664378945	0.139815628000703
chr2:217263072-217263777(+)	FALSE	FALSE	FALSE						0	Novel					FALSE	13.1813161508541	2.29512562198062	-0.635108689386882	5.53932745542704	3.22969317048249e-07	0.000444574605128665	5.535897867605	0.135597881594729
chr12:124912584-124912811(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	200.689870511185	-0.75117335626439	4.3115624899335	-5.53293104693979	3.31782694742219e-07	0.000451574887021392	6.19523920799539	0.125083466679129
chr5:34004735-34005755(-)	TRUE	TRUE	TRUE	ENSG00000242110.7	ENSG00000242110	AMACR	-	ENST00000335606.10|ENST00000382085.7|ENST00000502637.5|ENST00000426255.6|ENST00000512079.5	5	InGen	154775	154774	ENSG00000242110.7	AMACR	FALSE	10.2102047471991	1.65166107263143	-0.25712121360533	5.52100334660978	3.48852668347704e-07	0.000466097101395622	5.80178809755548	0.149429653877437
chr7:142861187-142862755(+)	FALSE	TRUE	TRUE						0	ExonSkip	226995	226997	ENSG00000106123.11	EPHB6	FALSE	8.63614827763371	1.37905594399916	-0.416891379927304	5.52012171578774	3.5014806930343e-07	0.000466097101395622	5.62390380704217	0.215462702030635
chr15:101009064-101010449(+)	TRUE	TRUE	TRUE	ENSG00000154237.12	ENSG00000154237	LRRK1	+	ENST00000388948.7|ENST00000525284.5|ENST00000531270.5	3	InGen	410042	410043	ENSG00000154237.12	LRRK1	FALSE	11.3759248087295	-1.38091953266553	-0.0696188279944455	-5.49823530912181	3.83863806122338e-07	0.000505423459682861	5.70057639484348	0.094427897455977
chr17:18583524-18587665(-)	TRUE	TRUE	TRUE	ENSG00000154874.14	ENSG00000154874	CCDC144B	-	ENST00000618081.4|ENST00000285176.12	2	InGen	447720	447719	ENSG00000154874.14	CCDC144B	FALSE	172.709987847952	1.14574405477953	3.56174755013228	5.48447895697359	4.06665332132239e-07	0.000529688154220501	6.09076894438311	0.170025822828295
chrX:154468970-154469055(+)	TRUE	TRUE	TRUE	ENSG00000130827.6	ENSG00000130827	PLXNA3	+	ENST00000369682.4|ENST00000491066.1	2	InGen	568040	568041	ENSG00000130827.6	PLXNA3	FALSE	33.1776602287608	1.14346895130857	1.31145298609582	5.48163782975759	4.11537585201102e-07	0.000530331849422875	6.21807701167333	0.147962272042417
chr8:7325199-7349082(-)	TRUE	TRUE	TRUE	ENSG00000215374.5	ENSG00000215374	FAM66B	-	ENST00000529456.1	1	InGen	230899	230898	ENSG00000215374.5	FAM66B	FALSE	54.4490767844604	1.2085158348919	2.05078055256912	5.47594120487359	4.21479955029081e-07	0.000537426872342028	6.21093586954759	0.101047372993596
chr2:113326989-113417546(+)	FALSE	FALSE	FALSE						0	Novel					FALSE	9.73194237468224	-2.61731888065707	-0.971339982302713	-5.46366339617732	4.43716826164414e-07	0.000559887437714585	4.91116056126915	0.089046702634887
chr17:18582787-18583340(-)	TRUE	TRUE	TRUE	ENSG00000154874.14	ENSG00000154874	CCDC144B	-	ENST00000618081.4|ENST00000285176.12	2	InGen	447721	447720	ENSG00000154874.14	CCDC144B	FALSE	179.545828712364	0.768940043133273	3.85156529300847	5.44604564129551	4.77648811186925e-07	0.000596489805096051	5.90050239161586	0.0863308818922384
chr2:33633549-33655759(+)	FALSE	FALSE	FALSE						0	Novel					FALSE	15.298131944098	1.64745464410927	0.190667746884865	5.42880191423774	5.13320801039008e-07	0.000625090162204279	5.76817117174257	0.0982174297321791
chr1:237557241-237566566(+)	FALSE	FALSE	TRUE						0	AltStartEnd		50861	ENSG00000198626.15	RYR2	FALSE	8.07724521647716	1.11498560097377	-0.224458608580835	5.42818154990364	5.14651692505788e-07	0.000625090162204279	5.55373538082769	0.0937432938795435
chr8:48729147-48729719(-)	TRUE	TRUE	TRUE	ENSG00000034239.10	ENSG00000034239	EFCAB1	-	ENST00000523008.5|ENST00000433756.1|ENST00000521701.5|ENST00000262103.7|ENST00000522254.5|ENST00000523092.5|ENST00000519425.1	7	InGen	238357	238356	ENSG00000034239.10	EFCAB1	FALSE	12.1475727880068	-1.43053071788449	0.184630978830612	-5.42753982710123	5.16031966420889e-07	0.000625090162204279	5.71798123076881	0.170369129603623
chr7:142862834-142863126(+)	TRUE	TRUE	TRUE	ENSG00000106123.11	ENSG00000106123	EPHB6	+	ENST00000614832.4|ENST00000611578.4|ENST00000422643.5	3	InGen	226997	227021	ENSG00000106123.11	EPHB6	FALSE	43.9375058669756	1.30419178491549	1.9313040693771	5.40227340638041	5.73360143295599e-07	0.000687657500969991	5.92499822031477	0.203388259482552
chr15:101012146-101014315(+)	TRUE	TRUE	TRUE	ENSG00000154237.12	ENSG00000154237	LRRK1	+	ENST00000388948.7|ENST00000525284.5|ENST00000531270.5	3	InGen	410045	410046	ENSG00000154237.12	LRRK1	FALSE	7.21048550566336	-1.42117205519352	-0.448909655642697	-5.39275489630408	5.96539051145063e-07	0.000708442759033392	5.06639210772952	0.276234953625311
chr1:39026399-39028722(+)	TRUE	TRUE	TRUE	ENSG00000168653.10	ENSG00000168653	NDUFS5	+	ENST00000372967.3	1	InGen	13334	13332	ENSG00000168653.10	NDUFS5	FALSE	205.273112277374	-0.568219281353592	4.45699101513406	-5.38753854703851	6.09628763983046e-07	0.000716568387523337	5.58651102909853	0.24433058385977
chr8:90940899-90949806(+)	TRUE	TRUE	TRUE	ENSG00000123119.11	ENSG00000123119	NECAB1	+	ENST00000417640.6|ENST00000522820.5|ENST00000521366.1	3	InGen	242961	242962	ENSG00000123119.11	NECAB1	FALSE	187.523546448928	-0.617793500287203	4.35762894357898	-5.38534684530508	6.15212180745514e-07	0.000716568387523337	5.58831240000054	0.163511475462148
chr21:44109097-44113752(+)	TRUE	TRUE	TRUE	ENSG00000241945.7	ENSG00000241945	PWP2	+	ENST00000291576.11|ENST00000456705.1	2	InGen	537296	537297	ENSG00000241945.7	PWP2	FALSE	8.16975989630375	-2.46218862859919	-0.567346408499593	-5.3798653001861	6.29396982752108e-07	0.000726108324844704	5.0235566918419	0.147138938872835
chr20:64322200-64322278(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	10.2174594528078	-2.40764680532341	-0.875161723133145	-5.37476887557106	6.42872547949051e-07	0.000734657766257173	4.79196594729586	0.16101542745632
chr15:20439656-20440473(-)	TRUE	TRUE	TRUE	ENSG00000180229.12	ENSG00000180229	HERC2P3	-	ENST00000426501.5|ENST00000428453.5|ENST00000437318.5|ENST00000430598.5|ENST00000429257.5|ENST00000424611.5|ENST00000454045.1	7	InGen	388349	388348	ENSG00000180229.12	HERC2P3	FALSE	24.0855226542235	-1.57386493493359	0.835038309123282	-5.36819368644192	6.60676631670417e-07	0.000747947692530507	5.67508188094551	0.150474591909247
chr20:58712580-58713419(+)	TRUE	TRUE	TRUE	ENSG00000254995.4	ENSG00000254995	STX16-NPEPL1	+	ENST00000530122.1|ENST00000525967.5|ENST00000525817.5|ENST00000356091.10|ENST00000527587.5|ENST00000533788.1	6	InGen	530025	530026	ENSG00000254995.4	STX16-NPEPL1	FALSE	65.2900686765322	0.663107568705266	2.47150227575831	5.36141414738681	6.79540003170907e-07	0.000762179618000969	5.7208256077028	0.19334824255224
chr3:41912900-41918456(-)	FALSE	TRUE	TRUE						0	ExonSkip	101511	101509	ENSG00000168038.10	ULK4	FALSE	15.0454242551889	2.4968672540882	-0.344899651000021	5.34819182521175	7.17860800979588e-07	0.000797773855650105	5.08580958501065	0.127790263114867
chr6:132320689-132322678(-)	TRUE	TRUE	TRUE	ENSG00000079931.14	ENSG00000079931	MOXD1	-	ENST00000367963.7|ENST00000336749.3|ENST00000489128.1	3	InGen	197392	197391	ENSG00000079931.14	MOXD1	FALSE	19.5161853973701	-2.33496371061291	0.461065586628451	-5.32678558308502	7.84434392219559e-07	0.000863833415155673	5.45219212083208	0.116637907228578
chrX:154469216-154469378(+)	TRUE	TRUE	TRUE	ENSG00000130827.6	ENSG00000130827	PLXNA3	+	ENST00000369682.4|ENST00000493546.1	2	InGen	568041	568042	ENSG00000130827.6	PLXNA3	FALSE	22.4634581645623	1.35279501993777	0.942474579245417	5.32099051718065	8.03474115383647e-07	0.000871677384002664	5.54165357703697	0.0911541984229923
chrX:19027275-19028182(-)	TRUE	TRUE	TRUE	ENSG00000173698.17	ENSG00000173698	ADGRG2	-	ENST00000354791.7|ENST00000379873.6|ENST00000379876.5|ENST00000379878.7|ENST00000357991.7|ENST00000357544.7|ENST00000360279.8|ENST00000379869.7|ENST00000356606.8|ENST00000340581.3|ENST00000479496.1	11	InGen	553235	553234	ENSG00000173698.17	ADGRG2	FALSE	11.0880985202709	2.26668197321082	-0.481867950706672	5.32024704349695	8.05949337166265e-07	0.000871677384002664	4.82625341428846	0.0647227643001608
chr6:132324098-132328012(-)	TRUE	TRUE	TRUE	ENSG00000079931.14	ENSG00000079931	MOXD1	-	ENST00000367963.7|ENST00000336749.3	2	InGen	197390	197389	ENSG00000079931.14	MOXD1	FALSE	10.8673099694052	-2.07775335136254	-0.392952264656863	-5.31595030775243	8.20401339517334e-07	0.000879455715584892	5.12091208697343	0.0657988696532333
chr1:102898179-102898665(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000635193.1|ENST00000512756.5	5	InGen	24832	24831	ENSG00000060718.19	COL11A1	FALSE	11.6297826848772	-1.87138801589829	-0.302609008321658	-5.30180971856894	8.69778513596329e-07	0.000924208337420857	4.95635661158863	0.219655005795428
chr17:16796235-16798241(+)	TRUE	TRUE	TRUE	ENSG00000266302.6	ENSG00000266302	RP11-219A15.1	+	ENST00000448331.7|ENST00000417524.5|ENST00000393005.6|ENST00000445583.6|ENST00000602730.1|ENST00000456071.5|ENST00000444558.5|ENST00000582011.5|ENST00000437217.6|ENST00000506594.6	10	InGen	446463	446464	ENSG00000266302.6	RP11-219A15.1	FALSE	147.35589152216	0.765622906146708	3.64057706952173	5.29868538223098	8.81074757325372e-07	0.000928070518729144	5.32763336502251	0.219985570980425
chr5:73214282-73286486(+)	TRUE	TRUE	TRUE	ENSG00000249743.5	ENSG00000249743	RP11-60A8.1	+	ENST00000515556.5|ENST00000513379.1	2	InGen	159807	159808	ENSG00000249743.5	RP11-60A8.1	FALSE	22.0049555104578	-3.03682695001353	0.25732236384556	-5.28707014737489	9.24344445712266e-07	0.000965254655921635	5.13071507649797	0.21361591372615
chr12:9068843-9069744(-)	TRUE	TRUE	TRUE	ENSG00000175899.14	ENSG00000175899	A2M	-	ENST00000318602.11	1	InGen	329428	329427	ENSG00000175899.14	A2M	FALSE	29.2895108904564	0.987790286119574	1.4803877010153	5.28402965564182	9.36010499001543e-07	0.000969082869966264	5.47128031843573	0.131829246113581
chr6:37350783-37429835(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	13.1359912760254	3.81437398471818	-1.18011445442186	5.27834850964738	9.58196128966923e-07	0.000980398345705769	4.16243753668868	0.0710202795259675
chr15:22545901-22546429(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000613386.4|ENST00000619021.4	2	InGen	388757	388758	ENSG00000276550.4	HERC2P2	FALSE	96.375896590385	2.62296678533696	2.1432078181533	5.27710339921219	9.6312681112641e-07	0.000980398345705769	5.44137097969367	0.0701266728560989
chr2:217263072-217263357(+)	FALSE	FALSE	FALSE						0	Novel					FALSE	8.20676844584327	-2.05875412908363	-0.648009559735574	-5.26549879349441	1.01029265062498e-06	0.00101983991617339	4.59975624082289	0.0715808547134367
chr6:132297956-132315634(-)	TRUE	TRUE	TRUE	ENSG00000079931.14	ENSG00000079931	MOXD1	-	ENST00000367963.7|ENST00000336749.3	2	InGen	197394	197393	ENSG00000079931.14	MOXD1	FALSE	12.3575619491085	-2.40598438781292	-0.304089982977768	-5.26145209632171	1.02726606070769e-06	0.00102840369419641	4.88428644439915	0.0771718770889801
chrX:18996153-18998995(-)	TRUE	TRUE	TRUE	ENSG00000173698.17	ENSG00000173698	ADGRG2	-	ENST00000354791.7|ENST00000379873.6|ENST00000379876.5|ENST00000379878.7|ENST00000357991.7|ENST00000357544.7|ENST00000360279.8|ENST00000379869.7|ENST00000356606.8|ENST00000340581.3	10	InGen	553251	553250	ENSG00000173698.17	ADGRG2	FALSE	16.874032562558	1.59848153641833	0.191136144546433	5.25096123839352	1.07257947728715e-06	0.00106496592132543	5.09733011138048	0.0709860883447212
chr12:9079816-9080093(-)	TRUE	TRUE	TRUE	ENSG00000175899.14	ENSG00000175899	A2M	-	ENST00000318602.11|ENST00000542567.1	2	InGen	329418	329417	ENSG00000175899.14	A2M	FALSE	23.4260095835277	1.01074974577235	1.14279577801828	5.22630623080671	1.18691431314168e-06	0.00116890795453744	5.22778854621157	0.385255079802577
chr7:142865631-142865959(+)	TRUE	TRUE	TRUE	ENSG00000106123.11	ENSG00000106123	EPHB6	+	ENST00000619012.4|ENST00000616380.4|ENST00000614832.4|ENST00000611578.4|ENST00000411471.6|ENST00000422643.5	6	InGen	227001	227002	ENSG00000106123.11	EPHB6	FALSE	27.0392077653806	1.19608417395154	1.21144714092703	5.22006862076466	1.21768121776118e-06	0.00117903551399313	5.21587079458175	0.452375372815778
chr6:94563337-94573216(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	538.062965053391	0.736601172576765	5.61184411699758	5.21989813902022	1.2185329801221e-06	0.00117903551399313	4.80988819617013	0.0649821758551778
chr17:39630048-39633882(+)	TRUE	TRUE	TRUE	ENSG00000131771.13	ENSG00000131771	PPP1R1B	+	ENST00000580825.5|ENST00000254079.8|ENST00000582680.5|ENST00000394265.5|ENST00000394267.2|ENST00000583446.5	6	InGen	454483	454484	ENSG00000131771.13	PPP1R1B	FALSE	44.9775261373987	-0.616917857233901	2.2162049851697	-5.21832946231529	1.22639783019742e-06	0.00117903551399313	5.1723447591511	0.382810373434727
chr21:5143293-5144090(-)	TRUE	TRUE	TRUE	ENSG00000275464.4	ENSG00000275464	CH507-9B2.5	-	ENST00000617716.3|ENST00000633442.1|ENST00000633593.1	3	InGen	532088	532087	ENSG00000275464.4	CH507-9B2.5	FALSE	13.4686799395165	2.41956040887842	-0.0876371509825994	5.21237879998007	1.25668673394048e-06	0.00119864166007201	4.68909509032076	0.0632865735023221
chr1:103004489-103004607(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000635193.1|ENST00000512756.5|ENST00000461720.5	6	InGen	24795	24794	ENSG00000060718.19	COL11A1	FALSE	20.3821723037083	-1.80537992845143	0.49357716090784	-5.20860859155234	1.27625462881616e-06	0.00120779553286732	5.03603632272637	0.0579566741240704
chr1:102883312-102886806(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000635193.1|ENST00000512756.5	5	InGen	24839	24838	ENSG00000060718.19	COL11A1	FALSE	14.7282415627549	-1.86347902487132	0.0858748315029694	-5.19641476328356	1.34160560112724e-06	0.00123915364968211	4.8055962791061	0.0584388221606372
chr1:102961920-102962175(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000635193.1|ENST00000512756.5|ENST00000465209.1	6	InGen	24816	24815	ENSG00000060718.19	COL11A1	FALSE	16.8824953538641	-2.10491591807643	0.147530883877377	-5.19413217401047	1.35419745888262e-06	0.00123915364968211	4.80793195131238	0.0595490335753972
chr20:58673712-58691033(+)	TRUE	TRUE	TRUE	ENSG00000254995.4	ENSG00000254995	STX16-NPEPL1	+	ENST00000530122.1	1	InGen	529970	530012	ENSG00000254995.4	STX16-NPEPL1	TRUE	76.6475889562874	0.798439877888055	2.63001099974502	5.19372398545408	1.35646137690729e-06	0.00123915364968211	5.03806812206583	0.061499170047329
chr1:226380165-226381067(-)	TRUE	TRUE	TRUE	ENSG00000143799.12	ENSG00000143799	PARP1	-	ENST00000366794.9	1	InGen	48666	48665	ENSG00000143799.12	PARP1	FALSE	90.478504484315	-0.468872929056486	3.30832152164045	-5.1918775000721	1.36674879871123e-06	0.00123915364968211	4.93484204099446	0.0621561301057661
chr11:12514066-12517609(+)	TRUE	TRUE	TRUE	ENSG00000197702.11	ENSG00000197702	PARVA	+	ENST00000334956.12	1	InGen	297300	297301	ENSG00000197702.11	PARVA	FALSE	20.8343956749974	-0.778662895107134	1.18905225721163	-5.19049279588332	1.37451351502744e-06	0.00123915364968211	5.1098715214723	0.062074533808083
chr17:46275419-46299525(-)	TRUE	TRUE	TRUE	ENSG00000228696.8	ENSG00000228696	ARL17B	-	ENST00000570618.5	1	InGen	459365	459364	ENSG00000228696.8	ARL17B	FALSE	7.12989018710451	-2.60968666260859	-1.38399278094092	-5.18898606376878	1.38301152797567e-06	0.00123915364968211	3.8697213698191	0.306413687335559
chr1:102965541-102970218(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000635193.1|ENST00000512756.5	5	InGen	24813	24812	ENSG00000060718.19	COL11A1	FALSE	18.2463243783267	-1.9407727756553	0.302901380709525	-5.18805210791714	1.38830484575173e-06	0.00123915364968211	4.87140480126579	0.0709672725964114
chr6:94545146-94547860(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	10.9438662535717	2.23886121156644	-0.815724304965869	5.18753800545987	1.3912270407711e-06	0.00123915364968211	4.11729245246062	0.247389650460385
chrX:19023949-19027218(-)	TRUE	TRUE	TRUE	ENSG00000173698.17	ENSG00000173698	ADGRG2	-	ENST00000354791.7|ENST00000379873.6|ENST00000379876.5|ENST00000379878.7|ENST00000357991.7|ENST00000357544.7|ENST00000360279.8|ENST00000379869.7|ENST00000356606.8|ENST00000340581.3|ENST00000479496.1	11	InGen	553236	553235	ENSG00000173698.17	ADGRG2	FALSE	15.3763133344421	1.9720265332825	-0.0789244658001424	5.18423278420436	1.41015835817045e-06	0.00124684760991693	4.70247163053218	0.0852489117108228
chr1:103008517-103012412(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000635193.1|ENST00000512756.5|ENST00000427239.5	6	InGen	24790	24789	ENSG00000060718.19	COL11A1	FALSE	12.8535625661097	-1.78023334293041	-0.106069177774513	-5.17788536414912	1.44722370119872e-06	0.00126796437621186	4.63889202898273	0.0759886657429365
