""	gene_id	Symbol	gene_type	chr	start	end	strand	length	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENST00000492490.1	ENSG00000164402.13	SEPT8	protein_coding	chr5	132764391	132777248	-	581	0.735592831959368	-1.96296736181957	6.55558826287245	3.82275982966951e-10	2.39906850010484e-07	12.1566009227897	0.431271012207897
ENST00000304751.9	ENSG00000215241.3	RP11-266K4.9	lincRNA	chr12	8235415	8238946	+	795	0.391904516083951	2.33574618430934	6.53646854743034	4.25554924809284e-10	2.64860461425309e-07	12.4638782013631	0.40808850502243
ENST00000505837.1	ENSG00000047365.11	ARAP2	protein_coding	chr4	36045976	36047285	-	677	-0.469980543317606	-0.487310868408231	-6.53319035156013	4.33444139454445e-10	2.67559382771924e-07	12.616169655312	0.273947758495198
ENST00000370554.5	ENSG00000183291.15	SEP15	protein_coding	chr1	86862725	86914134	-	1220	-0.202485428736774	3.98769444130452	-6.51921702755572	4.68714904920648e-10	2.86979274590806e-07	12.1447581118823	0.358167271474275
ENST00000455965.5	ENSG00000235092.5	ID2-AS1	antisense	chr2	8670984	8681863	-	794	0.571707470024655	-0.688413859030365	6.51662257191689	4.75567305763735e-10	2.88826598627106e-07	12.5073975040959	0.0775988514689223
ENST00000513032.2	ENSG00000047365.11	ARAP2	protein_coding	chr4	36005365	36046034	-	2007	-0.42843946512517	0.541120244632869	-6.48964147090893	5.52926818414093e-10	3.33122926143575e-07	12.3903961816772	0.223503363130662
ENST00000412962.3	ENSG00000215908.9	CROCCP2	transcribed_unprocessed_pseudogene	chr1	16618969	16633346	-	1947	-0.465399601870489	1.72288477293209	-6.47163000330247	6.11317096490303e-10	3.65378406504668e-07	12.1948752640942	0.0834476600379418
ENST00000515814.1	ENSG00000184206.11	GOLGA6L4	protein_coding	chr15	84237918	84240683	+	2384	0.586373450129463	-0.227470139349802	6.45645779182713	6.65169691584714e-10	3.91601787394195e-07	12.2221856755823	0.0709038993784504
ENST00000371541.5	ENSG00000134744.13	ZCCHC11	protein_coding	chr1	52462178	52525930	-	4319	-0.231202822177755	3.47138865476388	-6.45514794279542	6.70031638949916e-10	3.91601787394195e-07	11.866400245807	0.0396403691106383
ENST00000592895.5	ENSG00000133243.8	BTBD2	protein_coding	chr19	1985438	1988569	-	2763	-0.541680259847313	-0.390308648638091	-6.45392527814717	6.74601458067116e-10	3.91601787394195e-07	12.2014311530537	0.04135187733209
ENST00000478636.5	ENSG00000183281.14	PLGLB1	protein_coding	chr2	87012302	87018708	-	2081	1.77104787120054	-0.12634507210615	6.45355502333787	6.75991347133084e-10	3.91601787394195e-07	12.2102059660885	0.15388640979165
ENST00000503611.5	ENSG00000248429.5	RP11-597D13.9	antisense	chr4	158170752	158202877	+	2917	0.829488047926047	-0.0162068202481856	6.44843444918079	6.95504180386105e-10	3.99829956646543e-07	12.1842361000834	0.0822093471317064
ENST00000522893.1	ENSG00000104714.13	ERICH1	protein_coding	chr8	665992	673657	-	3170	0.378472665037525	1.04356356564096	6.4442703444255	7.11779132999331e-10	4.06086172174595e-07	12.1158156223042	0.12883969029528
ENST00000616006.1	ENSG00000274808.5	TBC1D3B	protein_coding	chr17	36172294	36176636	-	569	0.635246034469696	-0.519950622630602	6.43842300074326	7.35265819365385e-10	4.14309482905449e-07	12.1115139937678	0.136297210225412
ENST00000465670.1	ENSG00000106263.17	EIF3B	protein_coding	chr7	2377824	2380740	+	2766	0.594267532415958	-0.496490286578512	6.43786733920578	7.37536913367392e-10	4.14309482905449e-07	12.1104920539396	0.324886686842989
ENST00000375036.6	ENSG00000182534.13	MXRA7	protein_coding	chr17	76679569	76711004	-	1950	-0.296238277330253	4.32728233114784	-6.43661101911232	7.42697156943202e-10	4.14309482905449e-07	11.6437662262431	0.2860589178397
ENST00000608049.5	ENSG00000263006.6	ROCK1P1	transcribed_unprocessed_pseudogene	chr18	109065	122219	+	2457	1.12747594653069	1.34800443939412	6.43148960194988	7.64102359309651e-10	4.23116063068018e-07	12.0202075803777	0.10549988171361
ENST00000486090.1	ENSG00000144559.10	TAMM41	protein_coding	chr3	11790448	11811559	-	2768	0.611696653075886	0.708736891018647	6.41111675736917	8.55413722723609e-10	4.70221547770747e-07	11.9638437836112	0.127752511347392
ENST00000422519.1	ENSG00000224635.1	RP4-564F22.5	lincRNA	chr20	38406011	38416797	-	2004	-0.51898443781015	-0.249172348956694	-6.40479710762048	8.85856310873612e-10	4.83427195040441e-07	11.9481407442606	0.18782166087883
ENST00000417524.5	ENSG00000188933.14	USP32P1	transcribed_unprocessed_pseudogene	chr17	16786489	16798429	+	1014	0.557262266218041	1.32372049354507	6.4025262964763	8.97052840516918e-10	4.86015484650997e-07	11.8658553897252	0.0575477328353644
ENST00000476279.5	ENSG00000090266.12	NDUFB2	protein_coding	chr7	140696671	140722790	+	1666	-0.780544479948832	-0.64388812290785	-6.3965757603946	9.27055976458547e-10	4.93149917810926e-07	11.8776311453814	0.281781546392808
ENST00000556405.1	ENSG00000258998.1	RP11-398E10.1	lincRNA	chr14	44763157	44782829	-	2904	0.962302578895059	-1.38929887435891	6.39628547241402	9.28544568657476e-10	4.93149917810926e-07	11.7160819635987	0.0710219076325847
ENST00000336905.3	ENSG00000204588.5	LINC01123	lincRNA	chr2	109988272	109996140	+	2271	-0.65099487566606	2.20301542043626	-6.39602813959494	9.2986612926943e-10	4.93149917810926e-07	11.7257277251906	0.136577874461959
ENST00000444558.5	ENSG00000188933.14	USP32P1	transcribed_unprocessed_pseudogene	chr17	16794466	16801643	+	3751	0.513538059237256	1.60052920436116	6.39301507308532	9.45478119789584e-10	4.97923158903733e-07	11.7861047692644	0.110710164336158
ENST00000624049.1	ENSG00000278971.1	RP11-644A7.2	TEC	chr18	70489630	70491205	+	1576	0.548598898977713	-0.887043732806715	6.38762652728756	9.74042618087479e-10	5.09403996705208e-07	11.8124103218752	0.0292620853509878
ENST00000321348.8	ENSG00000071967.11	CYBRD1	protein_coding	chr2	171522348	171558133	+	4365	-0.316103710489655	4.98361331016827	-6.37549479377694	1.04148913793325e-09	5.38243079876807e-07	11.2210771805955	0.206123042203193
ENST00000440863.6	ENSG00000140474.12	ULK3	protein_coding	chr15	74836116	74843197	-	2623	-2.91881465853893	1.67137054950391	-6.37514840453834	1.04348072158724e-09	5.38243079876807e-07	11.7163152223239	0.204773276059357
ENST00000406462.6	ENSG00000121957.12	GPSM2	protein_coding	chr1	108875350	108934545	+	7433	0.361758254776911	4.31328424766117	6.37347823711674	1.05313602789042e-09	5.39528034859862e-07	11.2990963589033	0.0343351201430741
ENST00000320152.10	ENSG00000099256.18	PRTFDC1	protein_coding	chr10	24848607	24952604	-	1944	-0.207225563452184	3.26227011471827	-6.36756162220559	1.08805103663713e-09	5.53648888635849e-07	11.4230859913484	0.0578193148045442
ENST00000438770.6	ENSG00000226686.7	LINC01535	lincRNA	chr19	37251912	37263762	+	553	2.03678674829081	-2.21550453532521	6.33990469161282	1.26691883902399e-09	6.40338193611126e-07	10.6778240711453	0.092331102000449
ENST00000311028.4	ENSG00000104490.17	NCALD	protein_coding	chr8	101686543	102124334	-	3655	-1.65556050022415	3.69053164317229	-6.3384618932115	1.27700303440014e-09	6.41132143450933e-07	11.2117460196189	0.119636508656771
ENST00000262554.6	ENSG00000090054.13	SPTLC1	protein_coding	chr9	92031999	92115376	-	1894	-0.153307513398267	4.37538806923655	-6.33328978327595	1.31380410729346e-09	6.55240221961346e-07	11.0803199345387	0.110547788072608
ENST00000431060.4	ENSG00000272808.3	RP11-66B24.7	processed_transcript	chr15	100849831	100865457	+	5068	-0.228505187238617	2.53608461113849	-6.33058181214601	1.33348517827783e-09	6.58465916090349e-07	11.3302746017863	0.111916419411177
ENST00000405673.5	ENSG00000100376.11	FAM118A	protein_coding	chr22	45310124	45329412	+	1612	1.22299157632957	-0.4045206506207	6.32999896411988	1.33775890214746e-09	6.58465916090349e-07	11.5478244588591	0.0212995535501308
ENST00000472304.1	ENSG00000136869.13	TLR4	protein_coding	chr9	117704389	117714952	+	2741	0.646989693394007	1.17488959616914	6.32749243274799	1.35629170289999e-09	6.63253063985032e-07	11.4784839764544	0.0657920709678179
ENST00000498999.2	ENSG00000247627.2	MTND4P12	processed_pseudogene	chr5	134926660	134928036	-	1377	-3.20232770337101	-1.38332305100985	-6.32099420159867	1.4055195836749e-09	6.82892092432082e-07	11.0642860795115	0.0948733639117369
ENST00000332272.8	ENSG00000183196.8	CHST6	protein_coding	chr16	75472052	75495028	-	7957	0.235377878264104	4.51634907402864	6.31062750514176	1.48770534092181e-09	7.18189753330005e-07	10.9367661991806	0.067935762922639
ENST00000581652.1	ENSG00000265798.6	RP11-271K11.5	transcribed_unprocessed_pseudogene	chr17	31041971	31059121	-	565	0.501570051758033	-0.219244236675171	6.30547983205059	1.5302493179925e-09	7.32569659193721e-07	11.431036775133	0.0309961815009009
ENST00000399922.6	ENSG00000100461.17	RBM23	protein_coding	chr14	22900766	22919182	-	2430	-0.775416198957746	3.51724306229471	-6.30468215094624	1.53694785686449e-09	7.32569659193721e-07	11.0495895662478	0.086904442262455
ENST00000577487.1	ENSG00000176809.10	LRRC37A3	protein_coding	chr17	64897629	64905802	-	597	0.58629393496716	0.0724155091231593	6.29832774095593	1.5913465144926e-09	7.53727765156747e-07	11.3948379392008	0.382587858354656
ENST00000578752.1	ENSG00000265315.1	RN7SL199P	misc_RNA	chr17	46537534	46537814	+	281	1.03760246531604	-1.4986615907285	6.29149767830259	1.65192381390019e-09	7.77529565631308e-07	11.1193489339143	0.260735808138255
ENST00000475229.2	ENSG00000215790.6	SLC35E2	protein_coding	chr1	1731828	1735620	-	1259	0.46266112775167	1.29048481462832	6.28787612333605	1.68495609978553e-09	7.88151297631979e-07	11.2607545229185	0.139191200984555
ENST00000514463.1	ENSG00000070476.14	ZXDC	protein_coding	chr3	126437601	126443409	-	4639	0.361253929368191	1.94813627780557	6.2830726352816	1.72977021356512e-09	8.04118919835652e-07	11.155460246419	0.207499769553503
ENST00000263063.8	ENSG00000107951.13	MTPAP	protein_coding	chr10	30309801	30349319	-	5601	0.151552865107429	4.53476037190537	6.27696381381765	1.78845444356247e-09	8.26298869265314e-07	10.7543296101164	0.0603017559547997
ENST00000532024.1	ENSG00000131626.16	PPFIA1	protein_coding	chr11	70271907	70324434	+	563	0.630188733249434	-0.776766802641641	6.27260121904676	1.83155450415203e-09	8.41052061909664e-07	11.2270749897193	0.0689137882258827
ENST00000608771.1	ENSG00000272750.1	RP11-378J18.8	antisense	chr1	222658867	222661512	-	2646	-0.517173870936019	-0.649061200798932	-6.25736151768913	1.99026148537485e-09	9.03409943730558e-07	11.1580667832489	0.0624236314881243
ENST00000542678.5	ENSG00000150967.17	ABCB9	protein_coding	chr12	122929000	122981649	-	6051	0.798148520021819	-0.116869340876307	6.25726181047735	1.99134300892686e-09	9.03409943730558e-07	11.1821452940688	0.247376966720594
ENST00000503225.5	ENSG00000047365.11	ARAP2	protein_coding	chr4	35948221	36073835	-	1969	-0.370950120186728	0.751381773303455	-6.22606335753096	2.35965820233532e-09	1.06386144806001e-06	10.9832483085144	0.0631519225546373
ENST00000457498.5	ENSG00000144559.10	TAMM41	protein_coding	chr3	11790446	11846881	-	2558	0.929569150792712	0.171970037754965	6.22500399978991	2.37327176398679e-09	1.06386144806001e-06	11.011098243898	0.15880655833719
ENST00000592712.5	ENSG00000226686.7	LINC01535	lincRNA	chr19	37251926	37263613	+	1699	0.642479161660078	0.0214023869563346	6.2190278329127	2.45152503579262e-09	1.09243727171897e-06	10.9836350266334	0.0585498983596107
ENST00000258105.7	ENSG00000204822.6	MRPL53	protein_coding	chr2	74471958	74473322	-	1162	0.204336140093365	1.84888479553312	6.21132658524755	2.55610656486514e-09	1.13234017231429e-06	10.7907130769313	0.0610277602749066
ENST00000508066.1	ENSG00000047365.11	ARAP2	protein_coding	chr4	36160112	36243862	-	3120	-0.30953875445749	4.63158696228409	-6.19865200132373	2.73782411775177e-09	1.20574734785829e-06	10.3149257201927	0.2059625626747
ENST00000609497.5	ENSG00000272894.5	RP5-1159O4.1	lincRNA	chr7	7552462	7566996	-	1578	0.367640746130526	0.738013641821328	6.19463318533445	2.79804360742748e-09	1.22510387227765e-06	10.8190976030636	0.534067074013344
ENST00000590450.5	ENSG00000132471.11	WBP2	protein_coding	chr17	75848782	75855309	-	573	-1.27366786528567	-1.82292037189266	-6.18234298963934	2.99037582141528e-09	1.30174689442175e-06	10.2863784012732	0.100531267843999
ENST00000372666.1	ENSG00000182916.7	TCEAL7	protein_coding	chrX	103330229	103332088	+	852	-1.2959958568538	2.49594483673707	-6.1741464021584	3.12578853749574e-09	1.35287361477165e-06	10.5072613916689	0.306629256300816
ENST00000425529.7	ENSG00000250687.6	RP11-497H16.7	transcribed_unprocessed_pseudogene	chr5	70462244	70479215	+	658	1.02039246975691	-1.03964010049313	6.15710850764923	3.42677920765699e-09	1.47163730589578e-06	10.5975056606516	0.0899791018339476
ENST00000500009.2	ENSG00000246375.2	RP11-10L7.1	lincRNA	chr4	88284942	88331421	+	1654	-1.19911267200632	-0.675171256179982	-6.15643343764819	3.43927240884432e-09	1.47163730589578e-06	10.622596579765	0.0260983157599911
ENST00000391752.5	ENSG00000170889.13	RPS9	protein_coding	chr19	54200872	54207647	+	772	4.09288831668871	-1.3646666491414	6.1540132826594	3.48442902715747e-09	1.47503409472888e-06	10.2405271969701	0.0685850734809955
ENST00000514381.1	ENSG00000248429.5	RP11-597D13.9	antisense	chr4	158172577	158179926	+	762	0.762515143551363	-1.98817428415613	6.15390921877328	3.48638368404495e-09	1.47503409472888e-06	10.0766280980275	0.0282370630273707
ENST00000623011.1	ENSG00000275464.4	CH507-9B2.5	protein_coding	chr21	5134199	5142896	-	4564	2.59985774150504	-1.11340099303838	6.15135016194777	3.5347906271984e-09	1.48715948236695e-06	10.4539588312514	0.0386945180985034
ENST00000397333.3	ENSG00000185163.9	DDX51	protein_coding	chr12	132136594	132144335	-	4718	-0.343479533118098	3.22735578156419	-6.15009955768373	3.55868596598752e-09	1.48889489673641e-06	10.2758513213907	0.0753100628462648
ENST00000529392.1	ENSG00000245498.6	RP11-677M14.7	antisense	chr11	124800910	124806745	+	2792	-0.294417062502043	1.00478200253822	-6.14330471188755	3.69130820267187e-09	1.53584933389512e-06	10.5339610753864	0.0507765216546697
ENST00000409493.3	ENSG00000115274.14	INO80B	protein_coding	chr2	74455116	74457400	+	623	2.47888298400849	-3.56155398411319	6.13950708588288	3.76752795729679e-09	1.55168867427795e-06	7.63928342609013	0.0344136450577303
ENST00000562077.5	ENSG00000261777.5	RP11-529K1.2	processed_transcript	chr16	70315640	70346747	-	1471	-1.0052951204815	-1.8139656946501	-6.13918177723451	3.77412827681836e-09	1.55168867427795e-06	10.142754717636	0.319307581787174
ENST00000445583.6	ENSG00000188933.14	USP32P1	transcribed_unprocessed_pseudogene	chr17	16787759	16801126	+	1370	0.543406314620675	1.64588209887322	6.13777377092844	3.80282678379683e-09	1.55168867427795e-06	10.4309490629008	0.0577705144520413
ENST00000585788.1	ENSG00000161091.12	MFSD12	protein_coding	chr19	3538275	3540043	-	1769	0.397799855742592	2.26329434472415	6.13733594903044	3.81179413803691e-09	1.55168867427795e-06	10.3464910147857	0.524760937083783
ENST00000465868.5	ENSG00000163046.15	ANKRD30BL	protein_coding	chr2	132147591	132152738	-	1253	0.739254502608147	0.564377048221443	6.13075774330721	3.94904815194766e-09	1.59891864126358e-06	10.4993238821391	0.269040554961571
ENST00000330205.10	ENSG00000160284.14	SPATC1L	protein_coding	chr21	46161148	46184476	-	1182	1.20877960391736	0.474201565169347	6.12466435188544	4.08050025682512e-09	1.64330691893713e-06	10.475098321472	0.0573694488462872
ENST00000255320.6	ENSG00000132967.9	HMGB1P5	transcribed_processed_pseudogene	chr3	22381819	22382460	+	642	-1.66851485233692	1.65025856371725	-6.10755340883501	4.47298357114006e-09	1.79178680722865e-06	10.2802877760356	0.564820181645426
ENST00000619876.4	ENSG00000278023.4	RDM1	protein_coding	chr17	35922155	35930753	-	1491	0.628370192196317	-0.771402591915579	6.09405898783461	4.80838324135874e-09	1.91594991282267e-06	10.3195233461871	0.418792957187321
ENST00000404627.3	ENSG00000116641.17	DOCK7	protein_coding	chr1	62584105	62688368	-	2678	-0.453439273503787	1.98995189115624	-6.08720398573626	4.98807610009456e-09	1.97708959485274e-06	10.1313344374742	0.456214629929905
ENST00000411734.1	ENSG00000160862.12	AZGP1	protein_coding	chr7	99966738	99976017	-	2027	-1.16426069177897	-1.77481953030446	-6.08609410820193	5.01778192362948e-09	1.97845098893515e-06	9.97206139760855	0.29907905897463
ENST00000338560.11	ENSG00000187688.14	TRPV2	protein_coding	chr17	16415542	16437003	+	2808	0.548676767757131	1.41754430452441	6.07883604128833	5.21636042809401e-09	2.04603587228819e-06	10.1520001067182	0.1306988452841
ENST00000614356.1	ENSG00000264230.7	ANXA8L1	protein_coding	chr10	46398362	46453306	+	2872	0.815086801218613	0.374606946516793	6.07523136829976	5.31782369809755e-09	2.07490118740823e-06	10.2279446269314	0.12083023848037
ENST00000576248.1	ENSG00000120071.12	KANSL1	protein_coding	chr17	46152904	46171119	-	328	1.9707021490902	-0.637544472268662	6.07427535098687	5.34505610693537e-09	2.07490118740823e-06	10.2274563172789	0.166872520609388
ENST00000584356.1	ENSG00000175170.14	FAM182B	protein_coding	chr20	25775255	25859903	-	610	1.19765715671615	-1.766809505146	6.06444530067371	5.63311086364941e-09	2.1755074155414e-06	9.82437888577145	0.219140919862441
ENST00000566597.5	ENSG00000259823.5	LYPD8	protein_coding	chr1	248718649	248745279	-	1233	0.866009865150593	-0.110847281819601	6.02256841750997	7.04019167460822e-09	2.70504997358709e-06	9.98165089818594	0.0465176440433845
ENST00000459187.1	ENSG00000238622.1	SNORD97	snoRNA	chr11	10801467	10801608	-	142	0.637872155336931	2.26988430826081	6.01841177243421	7.19733598212425e-09	2.75139175369439e-06	9.71180212905245	0.332169341055833
ENST00000529428.5	ENSG00000183604.14	SMG1P5	transcribed_unprocessed_pseudogene	chr16	30267553	30335054	-	4219	0.760386196959659	4.5813552901325	6.01605274900853	7.28804227533138e-09	2.771995836934e-06	9.37385608984135	0.633025047950666
ENST00000609270.1	ENSG00000273073.1	RP11-109E12.1	lincRNA	chr2	131461821	131463615	-	580	-0.697150393981202	-1.94017150986714	-6.01054354991773	7.50425611520037e-09	2.83988956673178e-06	9.3634983527068	0.309579779459767
ENST00000508752.1	ENSG00000248429.5	RP11-597D13.9	antisense	chr4	158176307	158200913	+	2724	1.38339342735403	-0.814141242925475	6.00863605595274	7.58057116208519e-09	2.85442616822737e-06	9.88283353404321	0.492205852423375
ENST00000172229.7	ENSG00000064300.8	NGFR	protein_coding	chr17	49495293	49515017	+	3417	0.824070948315666	-0.435745004917849	6.00479273054645	7.73664956626409e-09	2.89013141327932e-06	9.89207656458868	0.43454229225188
ENST00000522406.5	ENSG00000154263.17	ABCA10	protein_coding	chr17	69148008	69228655	-	6125	1.10646972506321	1.14916366875769	6.00441523321323	7.75214842160197e-09	2.89013141327932e-06	9.80091831844407	0.49771016041753
ENST00000471957.1	ENSG00000165724.5	ZMYND19	protein_coding	chr9	137587013	137589106	-	1259	0.437681034171704	-0.864545147563958	6.00175469409331	7.8622470569998e-09	2.91673873702265e-06	9.85062348116307	0.353182824527755
