Tissue	gencodeID	gene	oe_lof_upper_bin	oe_lof_upper	beta	lfsr
Caudate	ENSG00000116574.5	RHOU	5.0	0.934	0.515821301159274	0.0072854274421284
Caudate	ENSG00000101347.8	SAMHD1	5.0	0.938	-0.650899037936389	0.0006142169317966
Caudate	ENSG00000111834.12	RSPH4A	5.0	0.939	-0.194552828768773	0.0073101375855466
Caudate	ENSG00000088836.12	SLC4A11	5.0	0.942	0.368962508219718	0.007056122669974
Caudate	ENSG00000113070.7	HBEGF	5.0	0.943	0.612595997887144	0.0005514977879467
Caudate	ENSG00000179344.16	HLA-DQB1	5.0	0.944	-1.42878964723968	2.37419706117237e-09
Caudate	ENSG00000141750.6	STAC2	5.0	0.953	0.306078102029062	0.0004628471550698
Caudate	ENSG00000111344.11	RASAL1	5.0	0.953	0.482394594421796	0.0108311678822843
Caudate	ENSG00000013573.16	DDX11	5.0	0.961	-1.88977161010655	1.6587398121714598e-11
Caudate	ENSG00000119938.8	PPP1R3C	5.0	0.963	0.471574149030159	0.0005135931308918
Caudate	ENSG00000115257.15	PCSK4	5.0	0.964	-0.327088915564059	0.0227337788309399
Caudate	ENSG00000002586.18_PAR_Y	CD99	5.0	0.965	1.38096492911837	0.001593098323938
Caudate	ENSG00000171772.15	SYCE1	5.0	0.965	0.895865545903491	0.0063249533076363
Caudate	ENSG00000085999.11	RAD54L	5.0	0.97	0.464376469381917	0.0075125204092369
Caudate	ENSG00000139155.8	SLCO1C1	5.0	0.972	0.463774420202215	0.0148711175393233
Caudate	ENSG00000184270.4	HIST2H2AB	5.0	0.976	-0.29513893544414	0.0041738930706594
Caudate	ENSG00000104728.15	ARHGEF10	5.0	0.976	-0.262388222006499	0.0319428185171611
Caudate	ENSG00000068784.12	SRBD1	5.0	0.977	0.306308628903232	0.0209714591234241
Caudate	ENSG00000184313.19	MROH7	5.0	0.979	-0.943474451682799	1.54704742512113e-05
Caudate	ENSG00000101842.13	VSIG1	5.0	0.983	0.623219244896452	9.11491279749169e-08
Caudate	ENSG00000204257.14	HLA-DMA	5.0	0.983	-0.391979163065864	0.0004945218088672
Caudate	ENSG00000047579.19	DTNBP1	5.0	0.984	-0.437299347594909	6.19041629703609e-05
Caudate	ENSG00000204963.5	PCDHA7	5.0	0.986	-0.44929718310453	0.0343928064275723
Caudate	ENSG00000101198.14	NKAIN4	5.0	0.988	0.342764665883036	0.0160090243683578
Caudate	ENSG00000168961.16	LGALS9	5.0	0.989	-0.800473594266699	5.63580160317656e-08
Caudate	ENSG00000057468.6	MSH4	5.0	0.989	-0.519995042411421	0.0019430997512721
Caudate	ENSG00000132274.15	TRIM22	5.0	0.99	-0.364436392961292	0.0308873375217768
Caudate	ENSG00000087253.12	LPCAT2	5.0	0.994	-0.304383794195712	0.0129379411846465
Caudate	ENSG00000185585.19	OLFML2A	5.0	0.996	-0.540744493358426	4.57238845785746e-07
Caudate	ENSG00000169093.15_PAR_Y	ASMTL	5.0	0.997	-0.913074259203199	1.65809144192508e-10
Caudate	ENSG00000185163.9	DDX51	5.0	0.999	-0.31951450080014	0.0011720358143049
Caudate	ENSG00000182348.6	ZNF804B	5.0	1.001	-0.443434636048918	0.0015364882850587
Caudate	ENSG00000165929.12	TC2N	5.0	1.002	-0.913167186206936	0.0
Caudate	ENSG00000164344.15	KLKB1	5.0	1.004	-0.984706130643078	0.00010996616989
Caudate	ENSG00000171984.14	C20orf196	5.0	1.007	0.295751225777255	0.0142873932841273
Caudate	ENSG00000127951.6	FGL2	5.0	1.008	-0.557205060662537	0.0333496111091077
Caudate	ENSG00000168329.13	CX3CR1	5.0	1.01	-0.581585151174683	0.002128625294187
Caudate	ENSG00000163132.6	MSX1	5.0	1.01	-0.485806512555105	0.0190522908178797
Caudate	ENSG00000151062.14	CACNA2D4	5.0	1.011	-0.57918081750178	0.0478358475439501
Caudate	ENSG00000141012.12	GALNS	5.0	1.013	-0.332556208457181	0.0281955290163299
Caudate	ENSG00000129595.12	EPB41L4A	5.0	1.015	-0.647281989531545	0.0047066550274034
Caudate	ENSG00000177606.6	JUN	5.0	1.02	0.602967345456991	3.28312374587108e-09
Caudate	ENSG00000172137.18	CALB2	5.0	1.02	-0.430273130197033	0.039689396380702
Caudate	ENSG00000131351.14	HAUS8	5.0	1.021	0.490688071932802	0.0008797842321873
Caudate	ENSG00000186806.5	VSIG10L	5.0	1.024	-0.494694802932303	0.0011001597709217
Caudate	ENSG00000166278.14	C2	5.0	1.027	-0.595452417392352	0.0013174272510911
Caudate	ENSG00000173531.15	MST1	5.0	1.032	0.404371942028991	0.0221239451712198
Caudate	ENSG00000131471.6	AOC3	5.0	1.032	-0.244350239966451	0.0418790379844267
Caudate	ENSG00000114735.9	HEMK1	5.0	1.033	-0.329339550631858	0.0285898880698509
Caudate	ENSG00000244242.1	IFITM10	5.0	1.034	-0.605703435085206	0.0003035724047725
Caudate	ENSG00000145476.15	CYP4V2	5.0	1.034	-0.200397771346426	0.0400470033198492
Caudate	ENSG00000141959.16	PFKL	5.0	1.035	0.399103622491835	0.0033223861552222
Caudate	ENSG00000215018.9	COL28A1	5.0	1.038	1.17324141571163	1.5078522259378899e-28
Caudate	ENSG00000100979.14	PLTP	5.0	1.04	-0.461165275533747	0.0008891579061004
Caudate	ENSG00000145685.13	LHFPL2	5.0	1.041	-0.314644398654029	0.0137000244497063
Caudate	ENSG00000157856.10	DRC1	5.0	1.041	-0.360895696635549	0.0225929848202735
Caudate	ENSG00000129214.14	SHBG	5.0	1.044	-0.481591842951919	0.0067404421060649
Caudate	ENSG00000171503.11	ETFDH	5.0	1.044	0.28399712285997	0.0117946280205101
Caudate	ENSG00000176681.14	LRRC37A	5.0	1.044	0.627000126495193	0.0410480796599902
Caudate	ENSG00000151552.11	QDPR	5.0	1.056	0.441277315258341	0.0444636902624561
Caudate	ENSG00000273045.5	C2orf15	5.0	1.063	0.569277118018128	0.0001927328564926
Caudate	ENSG00000064687.12	ABCA7	5.0	1.067	0.562430059130998	8.42343102565639e-05
Caudate	ENSG00000182870.12	GALNT9	5.0	1.068	-0.449797644458764	5.3692994717025e-08
Caudate	ENSG00000093072.15	CECR1	5.0	1.07	-0.456256172864744	0.0038994987896173
Caudate	ENSG00000267060.5	PTGES3L	5.0	1.072	0.281479965891113	0.0430538886404188
Caudate	ENSG00000169908.11	TM4SF1	5.0	1.073	1.05443519724107	2.20160750107301e-18
Caudate	ENSG00000204516.9	MICB	6.0	1.074	-0.905947837020082	6.717510991904871e-10
Caudate	ENSG00000189350.12	FAM179A	6.0	1.075	-0.779247117623017	1.20556177338749e-05
Caudate	ENSG00000170703.15	TTLL6	6.0	1.077	0.484292577916341	0.0010750602650653
Caudate	ENSG00000140522.11	RLBP1	6.0	1.08	0.497553335915668	0.0003171681581583
Caudate	ENSG00000171790.15	SLFNL1	6.0	1.082	-0.636694287783512	0.0006314344132598
Caudate	ENSG00000240583.10	AQP1	6.0	1.083	0.380576322394312	0.0103402799099132
Caudate	ENSG00000270011.6	ZNF559-ZNF177	6.0	1.084	-0.331206476821586	0.0224633701286546
Caudate	ENSG00000167858.12	TEKT1	6.0	1.085	-1.39362753340368	3.06075985667675e-08
Caudate	ENSG00000196460.12	RFX8	6.0	1.085	0.537476205125626	0.024060507711397
Caudate	ENSG00000177551.5	NHLH2	6.0	1.087	0.174654260539367	0.0419128188232545
Caudate	ENSG00000134242.15	PTPN22	6.0	1.089	0.361309886829021	0.0237893091346967
Caudate	ENSG00000163071.10	SPATA18	6.0	1.091	-1.18186476804631	0.0002286199623094
Caudate	ENSG00000137561.4	TTPA	6.0	1.091	0.386347210623676	0.0064052276108064
Caudate	ENSG00000180891.12	CUEDC1	6.0	1.091	0.274556975736526	0.0477781389720972
Caudate	ENSG00000159189.11	C1QC	6.0	1.094	-0.955145214827448	1.02189801065578e-09
Caudate	ENSG00000111275.12	ALDH2	6.0	1.094	0.378895572208661	0.0486273985886309
Caudate	ENSG00000188761.11	BCL2L15	6.0	1.097	0.389049103577014	0.0023584577923075
Caudate	ENSG00000100033.16	PRODH	6.0	1.1	-0.886135481290581	0.0180657666527539
Caudate	ENSG00000100344.10	PNPLA3	6.0	1.105	-0.387695594893299	0.0070697035723209
Caudate	ENSG00000182325.10	FBXL6	6.0	1.105	-0.340111159194937	0.027311088760834
Caudate	ENSG00000164440.14	TXLNB	6.0	1.106	-0.734184127169106	7.76484097908536e-07
Caudate	ENSG00000021461.16	CYP3A43	6.0	1.112	1.01800549834766	5.15782357941325e-09
Caudate	ENSG00000113209.8	PCDHB5	6.0	1.117	0.172848654885353	0.0381804280677857
Caudate	ENSG00000123609.10	NMI	6.0	1.119	-0.525824559870268	0.0037716778426972
Caudate	ENSG00000174844.14	DNAH12	6.0	1.12	-0.750027463317464	2.15994486125748e-05
Caudate	ENSG00000243244.5	STON1	6.0	1.121	-1.18952584664474	1.11022302462516e-16
Caudate	ENSG00000021488.12	SLC7A9	6.0	1.121	-1.17538798349716	0.000137437487869
Caudate	ENSG00000139537.10	CCDC65	6.0	1.122	-0.897761055276279	2.4694968292493503e-10
Caudate	ENSG00000132141.13	CCT6B	6.0	1.123	0.350162769126837	0.0164805786325194
Caudate	ENSG00000182308.6	DCAF4L1	6.0	1.124	0.382041493792162	0.0057094241902757
Caudate	ENSG00000143369.14	ECM1	6.0	1.126	-0.656564650070454	6.583039557916951e-09
Caudate	ENSG00000162543.5	UBXN10	6.0	1.129	-0.503154161849636	0.0053949808506287
Caudate	ENSG00000164972.12	C9orf24	6.0	1.137	-0.39413027968213	0.011268866207818
Caudate	ENSG00000127578.6	WFIKKN1	6.0	1.138	-1.25086344481144	4.9108606070547e-11
Caudate	ENSG00000137691.12	C11orf70	6.0	1.141	-0.560253379427342	0.002281860789057
Caudate	ENSG00000131379.9	C3orf20	6.0	1.144	1.60896575754608	1.7154568128067998e-31
Caudate	ENSG00000163827.12	LRRC2	6.0	1.144	-0.6270994719778	2.59938937041682e-09
Caudate	ENSG00000159176.13	CSRP1	6.0	1.144	0.38959592928302	0.004481525232156
Caudate	ENSG00000005381.7	MPO	6.0	1.145	0.439989323985515	0.0055356782593835
Caudate	ENSG00000188266.13	HYKK	6.0	1.145	-0.339220804949052	0.0098449695101008
Caudate	ENSG00000197599.12	CCDC154	6.0	1.151	-0.652420030981882	2.09081326218996e-06
Caudate	ENSG00000139178.10	C1RL	6.0	1.156	-0.478428104601719	0.0037449724515428
Caudate	ENSG00000131951.10	LRRC9	6.0	1.157	-0.683012111920506	2.88156200012324e-08
Caudate	ENSG00000103496.14	STX4	6.0	1.158	0.290844536941601	0.0369169546700669
Caudate	ENSG00000173083.14	HPSE	6.0	1.159	-0.356608927921356	0.0003426405877978
Caudate	ENSG00000110013.12	SIAE	6.0	1.159	-0.354086804082195	0.0279508291874563
Caudate	ENSG00000249158.6	PCDHA11	6.0	1.162	-0.276711734054464	0.0337374775119297
Caudate	ENSG00000101447.13	FAM83D	6.0	1.166	0.275943013390696	0.0113162391186655
Caudate	ENSG00000105355.8	PLIN3	6.0	1.169	-0.587730679189076	4.75597738235356e-05
Caudate	ENSG00000161692.17	DBF4B	6.0	1.171	-0.310281996307182	0.042974709732187
Caudate	ENSG00000128606.12	LRRC17	6.0	1.172	-0.625206931546047	6.309549327454531e-09
Caudate	ENSG00000152669.8	CCNO	6.0	1.174	2.28033434915762	2.54865464358061e-121
Caudate	ENSG00000123096.11	SSPN	6.0	1.174	0.32098845758003	0.0090846920005532
Caudate	ENSG00000164188.8	RANBP3L	6.0	1.177	0.530794961109801	0.0015564328834035
Caudate	ENSG00000101670.11	LIPG	6.0	1.178	-0.318323704008156	0.0123216964011831
Caudate	ENSG00000155115.6	GTF3C6	6.0	1.179	0.339814425479593	0.0045682221181422
Caudate	ENSG00000107562.16	CXCL12	6.0	1.179	-0.414351442697226	0.0116541549611694
Caudate	ENSG00000034239.10	EFCAB1	6.0	1.183	-1.42716966342804	0.0019144652805667
Caudate	ENSG00000184933.4	OR6A2	6.0	1.183	-0.200794945022103	0.0232864607746772
Caudate	ENSG00000119917.13	IFIT3	6.0	1.184	-0.295495511965975	0.0042600579645201
Caudate	ENSG00000262576.2	PCDHGA4	6.0	1.184	-0.40254636495699	0.0061830700628461
Caudate	ENSG00000060762.18	MPC1	6.0	1.186	0.258099603429317	0.0198133928377971
Caudate	ENSG00000133256.12	PDE6B	6.0	1.187	0.761362766220529	8.69415776178457e-08
Caudate	ENSG00000186792.16	HYAL3	6.0	1.188	-0.979653344809753	0.0
Caudate	ENSG00000105808.17	RASA4	6.0	1.196	-1.18181073472867	0.0193020861434149
Caudate	ENSG00000175906.4	ARL4D	6.0	1.197	0.375651001334031	0.001416931851195
Caudate	ENSG00000168314.17	MOBP	6.0	1.203	0.34565740503056	0.0224511571794302
Caudate	ENSG00000214941.7	ZSWIM7	6.0	1.207	0.648469618179754	0.0003979583285693
Caudate	ENSG00000157601.13	MX1	6.0	1.212	-0.860340744855869	3.41633388245555e-11
Caudate	ENSG00000134539.16	KLRD1	6.0	1.213	-0.575886961045942	0.0005852214873658
Caudate	ENSG00000144119.3	C1QL2	6.0	1.218	0.434992508341917	0.0002744685102163
Caudate	ENSG00000010626.14	LRRC23	6.0	1.218	-0.391351544748586	0.0012130393826326
Caudate	ENSG00000180834.7	MAP6D1	6.0	1.219	0.496990036928931	0.0135481496103565
Caudate	ENSG00000164674.15	SYTL3	6.0	1.226	-0.626481173805597	0.0031112018792357
Caudate	ENSG00000160282.13	FTCD	6.0	1.228	0.826795668648186	1.44094909139622e-20
Caudate	ENSG00000204390.9	HSPA1L	6.0	1.233	0.474573065711445	0.0009823678149743
Caudate	ENSG00000168491.9	CCDC110	6.0	1.236	-1.36771241069324	8.54655165447582e-05
Caudate	ENSG00000144741.17	SLC25A26	6.0	1.236	0.578437188029664	0.0002935124798937
Caudate	ENSG00000163576.17	EFHB	6.0	1.24	0.744373684131617	1.95495012821079e-11
Caudate	ENSG00000112599.8	GUCA1B	6.0	1.242	0.619141073963891	5.99755268001378e-07
Caudate	ENSG00000205413.7	SAMD9	6.0	1.243	-0.321425709769234	0.0480940011193594
Caudate	ENSG00000167112.9	TRUB2	6.0	1.246	0.264284338715377	0.0408699230372329
Caudate	ENSG00000137098.13	SPAG8	7.0	1.252	-0.365258497392963	0.015826838938058
Caudate	ENSG00000144671.10	SLC22A14	7.0	1.26	0.507248342550151	9.02866287183842e-07
Caudate	ENSG00000166819.11	PLIN1	7.0	1.26	-0.447801149032018	0.0061290266568925
Caudate	ENSG00000181444.12	ZNF467	7.0	1.266	1.12416323249834	0.0001050775366798
Caudate	ENSG00000170959.14	DCDC1	7.0	1.268	-0.689465893859607	3.07765448237518e-07
Caudate	ENSG00000084453.16	SLCO1A2	7.0	1.27	0.60611763079591	9.24828088387175e-06
Caudate	ENSG00000111331.12	OAS3	7.0	1.27	-1.07166123275215	4.63434079913672e-05
Caudate	ENSG00000183688.4	FAM101B	7.0	1.271	0.478629433922025	0.0012989962532085
Caudate	ENSG00000130748.6	TMEM160	7.0	1.276	0.538210225305863	1.30844317372249e-08
Caudate	ENSG00000125089.16	SH3TC1	7.0	1.276	0.389920085895421	0.0033799307285413
Caudate	ENSG00000082196.20	C1QTNF3	7.0	1.28	0.794657616610599	3.03613889713875e-07
Caudate	ENSG00000035664.11	DAPK2	7.0	1.28	0.455137450350958	0.0292405044654784
Caudate	ENSG00000142675.17	CNKSR1	7.0	1.282	0.283398035302423	0.0080016943202245
Caudate	ENSG00000166839.16	ANKDD1A	7.0	1.285	0.393356695404089	2.35086334630378e-06
Caudate	ENSG00000187527.10	ATP13A5	7.0	1.287	-0.663317598551563	1.61076707527741e-11
Caudate	ENSG00000134020.7	PEBP4	7.0	1.287	0.365466967326945	0.0174712280069278
Caudate	ENSG00000122375.11	OPN4	7.0	1.293	0.807858345558211	0.0002798045376852
Caudate	ENSG00000112038.17	OPRM1	7.0	1.307	-0.937746257885147	4.96628477297811e-05
Caudate	ENSG00000205927.4	OLIG2	7.0	1.308	0.348599713757449	0.0018385729127871
Caudate	ENSG00000157326.18	DHRS4	7.0	1.311	0.694563764817933	0.0012726419170474
Caudate	ENSG00000243708.10	PLA2G4B	7.0	1.324	-0.538196037264623	0.0040664681506223
Caudate	ENSG00000169752.16	NRG4	7.0	1.327	-0.213391110783926	0.0338497738645789
Caudate	ENSG00000129946.10	SHC2	7.0	1.329	-0.697794319534981	9.65952196008146e-09
Caudate	ENSG00000184925.11	LCN12	7.0	1.33	0.419853877361049	0.0467607565149944
Caudate	ENSG00000124074.11	ENKD1	7.0	1.339	-0.257369438998876	0.0403423537923435
Caudate	ENSG00000142621.19	FHAD1	7.0	1.346	-1.12779743941628	1.11022302462516e-16
Caudate	ENSG00000120262.9	CCDC170	7.0	1.35	-0.429827431552927	0.0210147652028579
Caudate	ENSG00000172568.4	FNDC9	7.0	1.353	-0.396956077773239	0.0427569740380606
Caudate	ENSG00000124251.10	TP53TG5	7.0	1.354	0.314485382504299	0.0068527688700314
Caudate	ENSG00000134830.5	C5AR2	7.0	1.355	0.342522553947436	0.0369391712510354
Caudate	ENSG00000173559.12	NABP1	7.0	1.356	0.635395537090201	0.0015398068125364
Caudate	ENSG00000237289.9	CKMT1B	7.0	1.358	0.737956184868823	4.614638629400409e-10
Caudate	ENSG00000144199.11	FAHD2B	7.0	1.36	0.409347698603962	0.0359804419815853
Caudate	ENSG00000187741.14	FANCA	7.0	1.366	-0.301753969194699	0.0050686909497165
Caudate	ENSG00000121716.19	PILRB	7.0	1.368	2.03515377181624	5.56367562324255e-07
Caudate	ENSG00000162062.14	C16orf59	7.0	1.373	0.452850384611548	0.0001678675500872
Caudate	ENSG00000081818.3	PCDHB4	7.0	1.374	0.248164315714087	0.0102201897867754
Caudate	ENSG00000187678.8	SPRY4	7.0	1.374	-0.255735477860611	0.0284822640928919
Caudate	ENSG00000164039.14	BDH2	7.0	1.375	0.581972825547075	4.1919171412754e-06
Caudate	ENSG00000125434.10	SLC25A35	7.0	1.375	-0.218379879936533	0.0412339468992677
Caudate	ENSG00000160221.16	C21orf33	7.0	1.376	-0.398942831581617	0.0121854124732642
Caudate	ENSG00000111664.10	GNB3	7.0	1.378	0.964656513941661	4.632952480957831e-23
Caudate	ENSG00000153714.5	LURAP1L	7.0	1.378	1.68159173684417	2.83384322838265e-19
Caudate	ENSG00000145863.10	GABRA6	7.0	1.378	0.457632218955123	0.0003357016806143
Caudate	ENSG00000213973.8	ZNF99	7.0	1.38	0.48306534801226	0.0026711968488119
Caudate	ENSG00000187554.11	TLR5	7.0	1.382	-0.801856570171916	2.2204460492503094e-16
Caudate	ENSG00000186529.14	CYP4F3	7.0	1.382	-1.090648622207	1.02382610644991e-06
Caudate	ENSG00000164938.13	TP53INP1	7.0	1.384	-0.180236784587131	0.0434711336772353
Caudate	ENSG00000101194.17	SLC17A9	7.0	1.389	-0.681050702239824	3.24196609697847e-05
Caudate	ENSG00000173838.11	MARCH10	7.0	1.393	-0.301549833024259	0.0025935830733959
Caudate	ENSG00000197496.5	SLC2A10	7.0	1.394	-0.279701073970368	0.0215196421354799
Caudate	ENSG00000213057.5	C1orf220	7.0	1.394	-0.240788482677915	0.0291031792027734
Caudate	ENSG00000213906.9	LTB4R2	7.0	1.4	0.498402340233189	9.18578521136186e-07
Caudate	ENSG00000166268.10	MYRFL	7.0	1.401	-0.738166556437408	9.5501384578256e-13
Caudate	ENSG00000185610.6	DBX2	7.0	1.406	1.00028460657999	3.11903802258857e-12
Caudate	ENSG00000146469.12	VIP	7.0	1.412	0.564647553698399	0.0261605583906657
Caudate	ENSG00000186470.13	BTN3A2	7.0	1.415	-0.718989597463306	0.0001331830002745
Caudate	ENSG00000140905.9	GCSH	7.0	1.423	0.400923896705254	0.001949987722499
Caudate	ENSG00000119147.9	C2orf40	7.0	1.423	-0.737756975073289	0.0130188010068866
Caudate	ENSG00000156219.16	ART3	7.0	1.425	0.453222745187669	9.95533993563243e-05
Caudate	ENSG00000143774.16	GUK1	7.0	1.427	0.250576227314257	0.0195039544486939
Caudate	ENSG00000175106.16	TVP23C	7.0	1.428	0.507477797759281	0.0021315039691405
Caudate	ENSG00000127325.18	BEST3	7.0	1.431	0.435521149685948	0.0111946090476217
Caudate	ENSG00000188739.14	RBM34	7.0	1.431	0.308260749190195	0.0222561857825334
Caudate	ENSG00000182916.7	TCEAL7	7.0	1.432	0.274063994063693	0.0436897220762889
Caudate	ENSG00000140961.12	OSGIN1	7.0	1.444	-0.762328203047086	6.95622026647413e-09
Caudate	ENSG00000197430.10	OPALIN	7.0	1.446	0.544972350021695	5.60716765507714e-08
Caudate	ENSG00000244731.7	C4A	7.0	1.446	-0.659955201886553	1.10839414169117e-06
Caudate	ENSG00000104518.10	GSDMD	7.0	1.446	-0.305444952575095	0.000496055863589
Caudate	ENSG00000180481.10	GLIPR1L2	7.0	1.45	-0.540292114764811	0.0001716917862236
Caudate	ENSG00000123297.17	TSFM	7.0	1.453	-0.210197568953788	0.0415295045236356
Caudate	ENSG00000188828.11	GLRA4	7.0	1.455	-0.757339957867554	4.22706495362135e-08
Caudate	ENSG00000243678.11	NME2	7.0	1.462	-0.384452192235354	0.0099037263663709
Caudate	ENSG00000107821.14	KAZALD1	7.0	1.464	0.338048517847559	0.0475475527184257
Caudate	ENSG00000197054.11	ZNF763	7.0	1.465	0.681735928838781	9.13626687828397e-07
Caudate	ENSG00000185681.12	MORN5	7.0	1.47	-0.805321610306887	3.42560145927262e-06
Caudate	ENSG00000204388.6	HSPA1B	7.0	1.478	-0.662021614510759	1.05188419994295e-05
Caudate	ENSG00000105048.16	TNNT1	7.0	1.48	1.41788975162984	2.90664601073621e-08
Caudate	ENSG00000187123.14	LYPD6	7.0	1.481	0.352606428331015	0.0225407371891195
Caudate	ENSG00000213977.7	TAX1BP3	8.0	1.485	0.562140228553759	0.0009346045071897
Caudate	ENSG00000117262.18	GPR89A	8.0	1.485	0.272572681571079	0.0152116628186096
Caudate	ENSG00000188316.13	ENO4	8.0	1.494	-0.764195726856046	0.0001574853064693
Caudate	ENSG00000141469.16	SLC14A1	8.0	1.496	-0.771147172920233	0.0111181567776258
Caudate	ENSG00000123427.16	METTL21B	8.0	1.497	0.419632892327648	2.85789830096469e-05
Caudate	ENSG00000163293.11	NIPAL1	8.0	1.499	-0.604102986400917	0.0005545894329588
Caudate	ENSG00000180425.10	C11orf71	8.0	1.502	0.346910757165721	0.0487265730117604
Caudate	ENSG00000251209.7	LINC00923	8.0	1.504	-0.48196634106924	0.0439252882211886
Caudate	ENSG00000145506.13	NKD2	8.0	1.506	0.37321427600534	0.0418727981894739
Caudate	ENSG00000204969.6	PCDHA2	8.0	1.507	-0.445322048284509	1.93972550410759e-06
Caudate	ENSG00000150628.6	SPATA4	8.0	1.508	-0.806210861623307	1.27620436440878e-09
Caudate	ENSG00000197134.11	ZNF257	8.0	1.51	0.701624574514515	0.0399307391613495
Caudate	ENSG00000137959.15	IFI44L	8.0	1.517	-0.837000306406427	1.8397204870623798e-09
Caudate	ENSG00000102760.12	RGCC	8.0	1.518	0.389362341614301	0.0002453162770888
Caudate	ENSG00000181240.13	SLC25A41	8.0	1.523	-1.27943018016265	6.79794795243049e-05
Caudate	ENSG00000197054.11	ZNF763	8.0	1.525	0.681735928838781	9.13626687828397e-07
Caudate	ENSG00000158077.4	NLRP14	8.0	1.525	-0.416086586435687	0.0204876246113463
Caudate	ENSG00000184227.7	ACOT1	8.0	1.528	-1.88617251522287	0.0
Caudate	ENSG00000185745.9	IFIT1	8.0	1.528	-0.662796099151706	6.31961150077132e-12
Caudate	ENSG00000114204.14	SERPINI2	8.0	1.531	-0.800276923346803	1.50276457944187e-11
Caudate	ENSG00000127366.5	TAS2R5	8.0	1.531	-0.627903856068634	0.0261418510365115
Caudate	ENSG00000159228.12	CBR1	8.0	1.533	0.528902138522651	0.0114988436443754
Caudate	ENSG00000213906.9	LTB4R2	8.0	1.536	0.498402340233189	9.18578521136186e-07
Caudate	ENSG00000053702.14	NRIP2	8.0	1.544	0.921741743994901	0.002157530235609
Caudate	ENSG00000100097.11	LGALS1	8.0	1.545	0.214895127449649	0.0299083813583106
Caudate	ENSG00000115267.5	IFIH1	8.0	1.548	-0.342237265181643	0.0009956315712886
Caudate	ENSG00000136371.10	MTHFS	8.0	1.548	-0.311091330740323	0.0026794844787587
Caudate	ENSG00000145491.11	ROPN1L	8.0	1.551	-1.09036780658094	2.2204460492503103e-15
Caudate	ENSG00000177627.9	C12orf54	8.0	1.552	1.61166336136168	3.37171110243926e-09
Caudate	ENSG00000148450.12	MSRB2	8.0	1.563	0.246915880043862	0.0302769805023664
Caudate	ENSG00000152760.9	TCTEX1D1	8.0	1.566	-0.495751986702061	0.0002298004116751
Caudate	ENSG00000204967.10	PCDHA4	8.0	1.572	-0.37517842108895	0.0140576627133193
Caudate	ENSG00000196071.4	OR2L13	8.0	1.581	0.638953813433852	0.0172824541414872
Caudate	ENSG00000197165.10	SULT1A2	8.0	1.585	0.453848921397018	0.0253454757927275
Caudate	ENSG00000177854.7	TMEM187	8.0	1.592	0.247364965160947	0.0387776978672379
Caudate	ENSG00000144649.8	FAM198A	8.0	1.594	-0.25236357257152	0.0394994994428339
Caudate	ENSG00000223572.9	CKMT1A	8.0	1.598	-0.713152169141307	2.69164306399006e-08
Caudate	ENSG00000143333.6	RGS16	8.0	1.601	-0.45666486328158	0.0093934628676557
Caudate	ENSG00000223865.10	HLA-DPB1	8.0	1.602	-0.622063780705208	3.67206116322905e-05
