module,gene_id,gene_name
grey,ENSG00000197429.10,IPP
grey,ENSG00000230896.1,RP11-767N6.7
grey,ENSG00000086015.20,MAST2
purple,ENSG00000117461.14,PIK3R3
grey,ENSG00000117472.9,TSPAN1
turquoise,ENSG00000085998.13,POMGNT1
grey,ENSG00000171357.5,LURAP1
grey,ENSG00000085999.11,RAD54L
cyan,ENSG00000132128.16,LRRC41
midnightblue,ENSG00000173660.11,UQCRH
grey,ENSG00000117481.10,NSUN4
turquoise,ENSG00000117480.15,FAAH
grey,ENSG00000232022.7,FAAHP1
grey,ENSG00000269956.1,MKNK1-AS1
grey,ENSG00000162456.9,KNCN
grey,ENSG00000079277.19,MKNK1
paleturquoise,ENSG00000142961.14,MOB3C
steelblue,ENSG00000123472.12,ATPAF1
grey,ENSG00000233647.2,NENFP1
magenta,ENSG00000159658.10,EFCAB14
brown,ENSG00000186377.7,CYP4X1
grey,ENSG00000186160.4,CYP4Z1
grey,ENSG00000225506.2,CYP4A22-AS1
grey60,ENSG00000162367.11,TAL1
grey,ENSG00000123473.15,STIL
royalblue,ENSG00000162368.13,CMPK1
grey,ENSG00000242267.6,SKINT1L
grey,ENSG00000272491.1,RP5-1024N4.4
grey,ENSG00000132122.11,SPATA6
grey,ENSG00000224986.2,PPP1R8P1
grey,ENSG00000235105.1,RP11-329A14.1
grey,ENSG00000186094.16,AGBL4
grey,ENSG00000162373.12,BEND5
grey,ENSG00000225623.1,AGBL4-IT1
grey,ENSG00000237478.2,RP5-926E3.1
grey,ENSG00000162374.16,ELAVL4
magenta,ENSG00000185104.19,FAF1
turquoise,ENSG00000123080.10,CDKN2C
grey,ENSG00000203356.2,LINC01562
midnightblue,ENSG00000123091.4,RNF11
brown,ENSG00000085831.15,TTC39A
black,ENSG00000085832.16,EPS15
black,ENSG00000117859.18,OSBPL9
pink,ENSG00000078618.20,NRDC
grey,ENSG00000266993.3,RP4-657D16.3
grey,ENSG00000169213.6,RAB3B
yellow,ENSG00000117862.11,TXNDC12
grey,ENSG00000198841.3,KTI12
grey,ENSG00000134717.17,BTF3L4
midnightblue,ENSG00000157077.14,ZFYVE9
grey,ENSG00000224255.2,PDCL3P6
turquoise,ENSG00000154222.14,CC2D1B
grey,ENSG00000224680.4,PLA2G12AP1
grey,ENSG00000085840.12,ORC1
orange,ENSG00000134748.12,PRPF38A
pink,ENSG00000134744.13,ZCCHC11
grey,ENSG00000116157.5,GPX7
grey,ENSG00000162377.5,COA7
salmon,ENSG00000162378.12,ZYG11B
grey,ENSG00000228929.1,RPS13P2
grey,ENSG00000121310.16,ECHDC2
orange,ENSG00000116171.16,SCP2
grey,ENSG00000174348.13,PODN
grey,ENSG00000162383.11,SLC1A7
turquoise,ENSG00000157184.6,CPT2
grey,ENSG00000236723.2,RP5-1024G6.2
grey,ENSG00000162384.13,C1orf123
grey,ENSG00000162385.10,MAGOH
grey,ENSG00000226754.1,RP5-1024G6.5
grey,ENSG00000157193.15,LRP8
grey,ENSG00000225675.2,RP4-784A16.5
grey,ENSG00000174332.5,GLIS1
turquoise,ENSG00000058804.11,NDC1
lightgreen,ENSG00000058799.13,YIPF1
grey,ENSG00000081870.11,HSPB11
grey,ENSG00000116212.14,LRRC42
turquoise,ENSG00000116209.11,TMEM59
grey,ENSG00000280378.1,RP4-758J24.6
turquoise,ENSG00000116205.11,TCEANC2
grey,ENSG00000215883.10,CYB5RL
grey,ENSG00000116221.15,MRPL37
blue,ENSG00000157216.15,SSBP3
blue,ENSG00000162390.17,ACOT11
blue,ENSG00000184313.19,MROH7
grey,ENSG00000271723.5,MROH7-TTC4
grey,ENSG00000243725.6,TTC4
grey,ENSG00000162396.5,PARS2
darkorange,ENSG00000006555.10,TTC22
grey,ENSG00000162398.11,LEXM
turquoise,ENSG00000116133.11,DHCR24
pink,ENSG00000162402.13,USP24
yellow,ENSG00000162407.8,PLPP3
brown,ENSG00000162409.10,PRKAA2
blue,ENSG00000187889.12,C1orf168
grey,ENSG00000173406.15,DAB1
grey,ENSG00000162600.11,OMA1
magenta,ENSG00000185839.3,RP4-592A1.2
grey,ENSG00000162601.9,MYSM1
blue,ENSG00000177606.6,JUN
turquoise,ENSG00000234807.5,LINC01135
grey,ENSG00000232453.6,RP4-794H19.1
grey,ENSG00000237352.3,LINC01358
yellow,ENSG00000172456.17,FGGY
brown,ENSG00000134709.10,HOOK1
turquoise,ENSG00000134716.9,CYP2J2
blue,ENSG00000162598.13,C1orf87
grey,ENSG00000226476.3,RP11-776H12.1
blue,ENSG00000231252.2,RP11-436K8.1
lightcyan,ENSG00000162599.15,NFIA
blue,ENSG00000237928.5,NFIA-AS2
grey,ENSG00000270742.1,RP4-802A10.1
grey,ENSG00000162604.12,TM2D1
grey,ENSG00000132849.19,PATJ
grey,ENSG00000240563.1,L1TD1
turquoise,ENSG00000132854.18,KANK4
turquoise,ENSG00000162607.12,USP1
lightcyan,ENSG00000116641.17,DOCK7
grey,ENSG00000213703.2,RP5-849H19.2
grey,ENSG00000235545.1,RP11-230B22.1
turquoise,ENSG00000125703.14,ATG4C
turquoise,ENSG00000088035.15,ALG6
grey,ENSG00000142856.16,ITGB3BP
pink,ENSG00000203965.12,EFCAB7
grey,ENSG00000116652.6,DLEU2L
yellow,ENSG00000079739.15,PGM1
grey,ENSG00000185483.11,ROR1
steelblue,ENSG00000158966.13,CACHD1
steelblue,ENSG00000162437.14,RAVER2
grey,ENSG00000162434.11,JAK1
grey,ENSG00000226891.7,LINC01359
grey,ENSG00000185031.6,SLC2A3P2
grey,ENSG00000272506.1,RP4-535B20.4
grey,ENSG00000212257.1,RNU6-1176P
grey,ENSG00000265996.1,MIR3671
grey,ENSG00000231485.1,RP4-535B20.1
yellow,ENSG00000162433.14,AK4
turquoise,ENSG00000116675.15,DNAJC6
yellow,ENSG00000213625.8,LEPROT
grey,ENSG00000116678.18,LEPR
turquoise,ENSG00000184588.17,PDE4B
brown,ENSG00000118473.21,SGIP1
grey,ENSG00000264720.3,MIR3117
blue,ENSG00000152760.9,TCTEX1D1
blue,ENSG00000152763.16,WDR78
pink,ENSG00000198160.14,MIER1
grey,ENSG00000116704.7,SLC35D1
blue,ENSG00000203963.11,C1orf141
blue,ENSG00000275678.1,RP4-547N15.3
grey,ENSG00000081985.10,IL12RB2
magenta,ENSG00000142864.14,SERBP1
lightyellow,ENSG00000116717.11,GADD45A
lightcyan,ENSG00000172380.5,GNG12
darkgrey,ENSG00000162595.5,DIRAS3
blue,ENSG00000116729.13,WLS
blue,ENSG00000234383.1,CTBP2P8
blue,ENSG00000116745.6,RPE65
brown,ENSG00000033122.18,LRRC7
grey,ENSG00000240692.3,RN7SL538P
grey,ENSG00000229359.2,PIN1P1
grey,ENSG00000237919.5,RP11-181B18.1
turquoise,ENSG00000066557.5,LRRC40
turquoise,ENSG00000116754.13,SRSF11
pink,ENSG00000118454.12,ANKRD13C
grey,ENSG00000197568.13,HHLA3
yellow,ENSG00000116761.11,CTH
grey,ENSG00000050628.20,PTGER3
grey,ENSG00000132485.13,ZRANB2
grey,ENSG00000207721.1,MIR186
blue,ENSG00000229956.10,ZRANB2-AS2
brown,ENSG00000172260.14,NEGR1
grey,ENSG00000162620.15,LRRIQ3
turquoise,ENSG00000254685.6,FPGT
grey,ENSG00000259030.6,FPGT-TNNI3K
grey,ENSG00000116783.14,TNNI3K
brown,ENSG00000178965.13,ERICH3
grey,ENSG00000272864.1,RP11-17E13.2
grey,ENSG00000116791.13,CRYZ
salmon,ENSG00000162623.15,TYW3
yellowgreen,ENSG00000261213.1,RP11-510C10.4
yellowgreen,ENSG00000224127.1,RP11-510C10.2
yellowgreen,ENSG00000162624.14,LHX8
yellowgreen,ENSG00000224149.1,RP11-510C10.3
grey,ENSG00000137968.16,SLC44A5
grey,ENSG00000117054.13,ACADM
turquoise,ENSG00000137955.15,RABGGTB
grey,ENSG00000057468.6,MSH4
turquoise,ENSG00000184005.10,ST6GALNAC3
grey,ENSG00000226415.1,TPI1P1
darkorange,ENSG00000117069.14,ST6GALNAC5
darkgrey,ENSG00000230498.1,RP4-564M11.2
turquoise,ENSG00000142892.14,PIGK
greenyellow,ENSG00000226084.5,RP4-706A16.3
grey,ENSG00000154027.18,AK5
black,ENSG00000036549.12,ZZZ3
black,ENSG00000077254.14,USP33
turquoise,ENSG00000180488.14,FAM73A
greenyellow,ENSG00000219201.4,RP11-181C21.4
grey,ENSG00000235613.2,NSRP1P1
grey,ENSG00000232015.2,HSPE1P25
grey,ENSG00000235927.4,NEXN-AS1
grey,ENSG00000162614.18,NEXN
lightgreen,ENSG00000162613.16,FUBP1
lightgreen,ENSG00000162616.8,DNAJB4
darkgrey,ENSG00000137960.5,GIPC2
grey,ENSG00000122420.9,PTGFR
violet,ENSG00000137959.15,IFI44L
violet,ENSG00000137965.10,IFI44
grey,ENSG00000162618.12,ADGRL4
greenyellow,ENSG00000117114.19,ADGRL2
grey,ENSG00000233008.5,RP11-475O6.1
turquoise,ENSG00000137941.16,TTLL7
grey,ENSG00000233061.1,TTLL7-IT1
grey,ENSG00000271576.1,RP11-486G15.2
salmon,ENSG00000142875.19,PRKACB
grey,ENSG00000213540.3,RP11-486G15.1
grey,ENSG00000203943.8,SAMD13
grey,ENSG00000240520.5,UOX
grey,ENSG00000137976.7,DNASE2B
midnightblue,ENSG00000117133.10,RPF1
yellow,ENSG00000174021.10,GNG5
grey,ENSG00000122432.16,SPATA1
grey,ENSG00000117151.12,CTBS
brown,ENSG00000117155.16,SSX2IP
blue,ENSG00000171517.5,LPAR3
blue,ENSG00000162643.12,WDR63
grey,ENSG00000055732.12,MCOLN3
grey,ENSG00000280099.1,RP11-33E12.2
lightcyan,ENSG00000097096.8,SYDE2
grey,ENSG00000162642.13,C1orf52
grey,ENSG00000142867.12,BCL10
yellow,ENSG00000153904.18,DDAH1
blue,ENSG00000282057.1,RP4-621F18.2
blue,ENSG00000142871.16,CYR61
magenta,ENSG00000117174.10,ZNHIT6
grey,ENSG00000171502.14,COL24A1
blue,ENSG00000122417.15,ODF2L
turquoise,ENSG00000137975.7,CLCA2
turquoise,ENSG00000016602.9,CLCA4
grey,ENSG00000261737.1,RP4-612B15.3
magenta,ENSG00000097033.14,SH3GLB1
magenta,ENSG00000183291.15,SEP15
steelblue,ENSG00000153936.16,HS2ST1
grey,ENSG00000225568.1,RP11-384B12.3
brown,ENSG00000267272.5,LINC01140
darkgrey,ENSG00000143013.12,LMO4
grey,ENSG00000237505.6,PKN2-AS1
black,ENSG00000065243.19,PKN2
grey,ENSG00000207234.1,RNU6-125P
grey,ENSG00000241975.1,TCEB1P19
grey,ENSG00000137947.11,GTF2B
grey,ENSG00000137944.16,KYAT3
turquoise,ENSG00000213516.9,RBMXL1
grey,ENSG00000117226.11,GBP3
grey,ENSG00000117228.9,GBP1
grey,ENSG00000234518.2,PTGES3P1
violet,ENSG00000162645.12,GBP2
grey,ENSG00000162654.8,GBP4
violet,ENSG00000154451.14,GBP5
violet,ENSG00000225492.6,GBP1P1
salmon,ENSG00000197147.12,LRRC8B
turquoise,ENSG00000231999.6,FLJ27354
grey,ENSG00000230735.1,RP11-413E1.4
salmon,ENSG00000171488.14,LRRC8C
turquoise,ENSG00000171492.14,LRRC8D
grey,ENSG00000272672.1,RP11-302M6.5
grey,ENSG00000228175.3,GEMIN8P4
turquoise,ENSG00000162664.16,ZNF326
grey,ENSG00000233593.8,RP4-665J23.1
grey,ENSG00000232882.1,PHKA1P1
black,ENSG00000122482.20,ZNF644
grey,ENSG00000162669.15,HFM1
grey,ENSG00000097046.12,CDC7
lightcyan,ENSG00000069702.10,TGFBR3
brown,ENSG00000172031.6,EPHX4
grey,ENSG00000233228.1,LPCAT2BP
salmon,ENSG00000189195.10,BTBD8
grey,ENSG00000233401.1,PRKAR1AP1
grey,ENSG00000273487.1,RP4-621B10.8
brown,ENSG00000174842.16,GLMN
greenyellow,ENSG00000122484.8,RPAP2
magenta,ENSG00000067208.14,EVI5
grey,ENSG00000229992.1,HMGB3P9
skyblue,ENSG00000122406.12,RPL5
turquoise,ENSG00000154511.11,FAM69A
grey,ENSG00000143033.17,MTF2
magenta,ENSG00000117500.12,TMED5
grey,ENSG00000122483.17,CCDC18
grey,ENSG00000223745.7,CCDC18-AS1
salmon,ENSG00000117505.12,DR1
brown,ENSG00000137942.16,FNBP1L
paleturquoise,ENSG00000137936.16,BCAR3
grey,ENSG00000224093.5,RP5-1033H22.2
brown,ENSG00000260464.1,RP4-561L24.3
grey,ENSG00000067334.13,DNTTIP2
grey,ENSG00000023909.9,GCLM
grey,ENSG00000198691.11,ABCA4
grey,ENSG00000137962.12,ARHGAP29
magenta,ENSG00000117528.11,ABCD3
yellow,ENSG00000117525.13,F3
grey,ENSG00000224081.8,LINC01057
lightcyan,ENSG00000143036.16,SLC44A3
lightcyan,ENSG00000117519.15,CNN3
grey,ENSG00000235501.5,RP4-639F20.1
grey,ENSG00000172339.9,ALG14
grey,ENSG00000152078.9,TMEM56
grey,ENSG00000271092.5,TMEM56-RWDD3
grey,ENSG00000231992.1,RP11-57H12.2
blue,ENSG00000226026.5,RP11-57H12.3
grey,ENSG00000122481.16,RWDD3
grey,ENSG00000228502.1,EEF1A1P11
grey,ENSG00000137970.7,RPL7P9
turquoise,ENSG00000117569.18,PTBP2
turquoise,ENSG00000188641.12,DPYD
grey,ENSG00000232542.1,DPYD-IT1
grey,ENSG00000269998.1,RP11-272L13.3
grey,ENSG00000259946.1,RP11-490G2.2
brown,ENSG00000225206.7,MIR137HG
blue,ENSG00000162627.16,SNX7
brown,ENSG00000117598.11,PLPPR5
grey,ENSG00000232825.1,RP5-896L10.1
brown,ENSG00000117600.12,PLPPR4
blue,ENSG00000099260.10,PALMD
grey,ENSG00000156869.12,FRRS1
grey,ENSG00000162688.16,AGL
grey,ENSG00000228084.1,RP5-884G6.2
pink,ENSG00000117620.13,SLC35A3
turquoise,ENSG00000156875.13,MFSD14A
turquoise,ENSG00000156876.9,SASS6
turquoise,ENSG00000122435.9,TRMT13
grey,ENSG00000122477.12,LRRC39
brown,ENSG00000137992.14,DBT
grey,ENSG00000224616.1,RTCA-AS1
grey,ENSG00000137996.12,RTCA
blue,ENSG00000079335.18,CDC14A
brown,ENSG00000181656.6,GPR88
blue,ENSG00000162692.10,VCAM1
saddlebrown,ENSG00000162694.13,EXTL2
grey,ENSG00000273204.1,RP4-549L20.3
grey,ENSG00000162695.11,SLC30A7
grey,ENSG00000117543.20,DPH5
grey,ENSG00000233184.6,RP11-421L21.3
grey,ENSG00000225938.1,RP4-575N6.4
yellow,ENSG00000170989.8,S1PR1
grey,ENSG00000183298.5,RPSAP19
brown,ENSG00000118733.16,OLFM3
grey,ENSG00000060718.19,COL11A1
grey,ENSG00000185946.15,RNPC3
grey,ENSG00000240038.6,AMY2B
grey,ENSG00000243480.7,AMY2A
grey,ENSG00000174876.16,AMY1B
yellow,ENSG00000232952.1,RP11-90H3.1
grey,ENSG00000198890.7,PRMT6
grey,ENSG00000162631.18,NTNG1
brown,ENSG00000134215.15,VAV3
grey,ENSG00000226822.2,RP11-356N1.2
grey,ENSG00000085491.15,SLC25A24
grey,ENSG00000196427.13,NBPF4
grey,ENSG00000241361.8,SLC25A24P1
grey,ENSG00000186086.17,NBPF6
grey,ENSG00000238118.1,SLC25A24P2
grey,ENSG00000162636.15,FAM102B
brown,ENSG00000162639.15,HENMT1
black,ENSG00000134186.11,PRPF38B
blue,ENSG00000143107.8,FNDC7
turquoise,ENSG00000116266.10,STXBP3
grey,ENSG00000162641.18,AKNAD1
turquoise,ENSG00000121957.12,GPSM2
turquoise,ENSG00000121940.15,CLCC1
salmon,ENSG00000085433.15,WDR47
grey,ENSG00000244716.3,RP11-20O24.4
grey,ENSG00000197780.9,TAF13
grey,ENSG00000273382.1,RP5-1065J22.8
grey,ENSG00000215717.5,TMEM167B
blue,ENSG00000179902.12,C1orf194
brown,ENSG00000116299.16,KIAA1324
cyan,ENSG00000031698.12,SARS
grey,ENSG00000143126.7,CELSR2
turquoise,ENSG00000134222.16,PSRC1
grey,ENSG00000221986.6,MYBPHL
turquoise,ENSG00000134243.11,SORT1
grey,ENSG00000143106.12,PSMA5
grey,ENSG00000143028.8,SYPL2
grey,ENSG00000162650.16,ATXN7L2
grey,ENSG00000174151.14,CYB561D1
red,ENSG00000181754.6,AMIGO1
purple,ENSG00000156097.12,GPR61
lightyellow,ENSG00000065135.9,GNAI3
green,ENSG00000116337.15,AMPD2
grey,ENSG00000168765.15,GSTM4
grey,ENSG00000213366.12,GSTM2
grey,ENSG00000134184.12,GSTM1
lightcyan,ENSG00000134201.10,GSTM5
grey,ENSG00000134202.10,GSTM3
blue,ENSG00000184371.13,CSF1
lightcyan,ENSG00000168710.17,AHCYL1
grey,ENSG00000143093.14,STRIP1
grey,ENSG00000258634.3,RP4-773N10.4
red,ENSG00000197106.6,SLC6A17
grey,ENSG00000116396.14,KCNC4
grey,ENSG00000227963.1,RP5-1074L1.1
grey,ENSG00000162775.14,RBM15
grey,ENSG00000224699.8,LAMTOR5-AS1
blue,ENSG00000168679.17,SLC16A4
grey,ENSG00000273373.1,RP5-1074L1.4
magenta,ENSG00000134248.13,LAMTOR5
saddlebrown,ENSG00000177301.13,KCNA2
brown,ENSG00000259834.1,RP11-284N8.3
darkgrey,ENSG00000177272.8,KCNA3
grey60,ENSG00000143119.12,CD53
grey,ENSG00000261654.1,RP11-96K19.4
lightgreen,ENSG00000121931.15,LRIF1
grey,ENSG00000156171.14,DRAM2
black,ENSG00000134255.13,CEPT1
grey,ENSG00000162777.16,DENND2D
blue,ENSG00000064886.13,CHI3L2
blue,ENSG00000173947.13,PIFO
grey,ENSG00000085465.12,OVGP1
grey,ENSG00000260948.1,RP11-552M11.8
grey,ENSG00000243960.1,RP11-552M11.4
grey,ENSG00000116455.13,WDR77
royalblue,ENSG00000116459.10,ATP5F1
grey,ENSG00000143110.11,C1orf162
grey60,ENSG00000121933.18,TMIGD3
grey60,ENSG00000282608.1,ADORA3
turquoise,ENSG00000116473.14,RAP1A
purple,ENSG00000197852.9,FAM212B
grey,ENSG00000227811.2,FAM212B-AS1
grey,ENSG00000064703.11,DDX20
darkorange,ENSG00000171385.9,KCND3
grey,ENSG00000232558.1,KCND3-IT1
brown,ENSG00000231437.3,RP11-88H9.2
paleturquoise,ENSG00000231246.1,RP5-965F6.2
grey,ENSG00000143079.14,CTTNBP2NL
red,ENSG00000134245.17,WNT2B
grey,ENSG00000273483.1,RP4-671G15.2
pink,ENSG00000007341.18,ST7L
magenta,ENSG00000116489.12,CAPZA1
grey,ENSG00000155363.18,MOV10
lightcyan,ENSG00000155366.16,RHOC
blue,ENSG00000155367.15,PPM1J
grey,ENSG00000224167.1,RP3-522D1.1
grey,ENSG00000155380.11,SLC16A1
grey,ENSG00000226419.7,SLC16A1-AS1
grey,ENSG00000238198.1,RP11-31F15.2
turquoise,ENSG00000198799.11,LRIG2
yellow,ENSG00000081026.18,MAGI3
grey,ENSG00000232499.2,RP11-512F24.1
grey,ENSG00000116793.15,PHTF1
grey,ENSG00000232450.1,RP4-730K3.3
greenyellow,ENSG00000081019.13,RSBN1
grey,ENSG00000134242.15,PTPN22
grey,ENSG00000188761.11,BCL2L15
grey,ENSG00000134262.12,AP4B1
grey,ENSG00000118655.4,DCLRE1B
grey,ENSG00000235527.6,HIPK1-AS1
blue,ENSG00000163349.21,HIPK1
grey,ENSG00000116774.11,OLFML3
grey,ENSG00000134207.14,SYT6
midnightblue,ENSG00000197323.11,TRIM33
grey,ENSG00000116752.5,BCAS2
grey,ENSG00000175984.14,DENND2C
magenta,ENSG00000213281.4,NRAS
magenta,ENSG00000009307.15,CSDE1
turquoise,ENSG00000052723.11,SIKE1
grey,ENSG00000134198.9,TSPAN2
grey,ENSG00000134259.3,NGF
blue,ENSG00000173218.14,VANGL1
grey,ENSG00000118729.11,CASQ2
turquoise,ENSG00000177551.5,NHLH2
turquoise,ENSG00000163393.12,SLC22A15
grey,ENSG00000173212.4,MAB21L3
brown,ENSG00000163399.15,ATP1A1
grey,ENSG00000203865.9,ATP1A1-AS1
grey,ENSG00000224950.2,RP5-1086K13.1
grey,ENSG00000116815.15,CD58
grey,ENSG00000177173.5,NAP1L4P1
grey,ENSG00000143061.17,IGSF3
yellow,ENSG00000134247.9,PTGFRN
grey,ENSG00000134256.12,CD101
grey,ENSG00000116830.11,TTF2
grey,ENSG00000134253.9,TRIM45
grey,ENSG00000271427.1,RP11-188D8.1
greenyellow,ENSG00000198162.12,MAN1A2
grey,ENSG00000279513.1,RP4-675C20.4
grey,ENSG00000183508.4,FAM46C
greenyellow,ENSG00000196505.10,GDAP2
black,ENSG00000065183.15,WDR3
blue,ENSG00000155761.13,SPAG17
grey,ENSG00000092607.13,TBX15
grey,ENSG00000116874.11,WARS2
grey,ENSG00000231365.5,RP11-418J17.1
grey,ENSG00000239873.2,GAPDHP27
grey,ENSG00000240244.3,GAPDHP33
brown,ENSG00000260941.1,LINC00622
brown,ENSG00000143067.4,ZNF697
blue,ENSG00000092621.11,PHGDH
yellow,ENSG00000261662.1,RP5-1042I8.7
lightcyan,ENSG00000134250.18,NOTCH2
royalblue,ENSG00000265808.3,SEC22B
grey,ENSG00000274642.1,CH17-472G23.1
grey,ENSG00000223804.5,CH17-472G23.2
grey,ENSG00000270231.3,NBPF8
blue,ENSG00000275131.2,CH17-472G23.4
grey,ENSG00000273136.6,NBPF26
grey,ENSG00000275538.1,RNVU1-19
grey,ENSG00000226067.6,LINC00623
darkturquoise,ENSG00000198019.12,FCGR1B
grey,ENSG00000234998.1,RP11-439A17.10
grey,ENSG00000233029.3,RP11-439A17.9
grey,ENSG00000223345.3,HIST2H2BA
grey,ENSG00000213244.3,HIST2H3DP1
grey,ENSG00000188610.12,FAM72B
turquoise,ENSG00000171943.11,SRGAP2C
brown,ENSG00000227082.1,CH17-437K3.1
grey,ENSG00000231429.2,RP11-343N15.2
grey,ENSG00000272583.1,RP11-344P13.6
grey,ENSG00000231752.5,EMBP1
grey,ENSG00000277702.1,CH17-13I23.3
grey,ENSG00000206737.1,RNVU1-18
darkturquoise,ENSG00000265531.3,FCGR1CP
grey,ENSG00000240929.2,HIST2H2BB
grey,ENSG00000270872.2,SRGAP2D
grey,ENSG00000207205.1,RNVU1-15
grey,ENSG00000266338.6,NBPF15
grey,ENSG00000277918.1,U1
grey,ENSG00000196369.10,SRGAP2B
grey,ENSG00000272419.5,RP11-403I13.8
grey,ENSG00000223612.3,RP11-289I10.2
grey,ENSG00000276216.1,CH17-373J23.1
grey,ENSG00000162825.16,NBPF20
grey,ENSG00000275064.1,CH17-262O2.1
grey,ENSG00000272150.5,NBPF25P
grey,ENSG00000117262.18,GPR89A
grey,ENSG00000174827.13,PDZK1
greenyellow,ENSG00000265491.4,RNF115
grey,ENSG00000186141.8,POLR3C
red,ENSG00000186364.11,NUDT17
grey,ENSG00000131788.15,PIAS3
lightcyan,ENSG00000198483.12,ANKRD35
grey,ENSG00000143127.12,ITGA10
grey,ENSG00000131779.10,PEX11B
grey,ENSG00000265241.6,RBM8A
grey,ENSG00000211451.11,GNRHR2
orange,ENSG00000271601.3,LIX1L
sienna3,ENSG00000272031.2,ANKRD34A
grey,ENSG00000121851.12,POLR3GL
blue,ENSG00000265972.5,TXNIP
grey,ENSG00000233396.7,RP11-458D21.1
grey,ENSG00000271425.6,NBPF10
grey,ENSG00000264343.5,NOTCH2NL
grey,ENSG00000276509.1,CH17-353B19.1
grey,ENSG00000277406.1,CH17-385C13.2
grey,ENSG00000273768.1,U1
grey,ENSG00000277420.1,CH17-408M7.1
grey,ENSG00000276975.2,HYDIN2
grey,ENSG00000268043.7,NBPF12
grey,ENSG00000131791.7,PRKAB2
grey,ENSG00000237188.3,RP11-337C18.8
grey,ENSG00000131781.12,FMO5
grey,ENSG00000180867.10,PDIA3P1
grey,ENSG00000226015.2,CCT8P1
grey,ENSG00000236806.1,RPL7AP15
turquoise,ENSG00000131778.17,CHD1L
grey,ENSG00000116128.10,BCL9
grey,ENSG00000162836.11,ACP6
grey,ENSG00000265107.2,GJA5
grey,ENSG00000188092.14,GPR89B
blue,ENSG00000206585.1,RNVU1-7
grey,ENSG00000263956.6,NBPF11
grey,ENSG00000227733.9,RP4-565E6.1
grey,ENSG00000202408.2,RNU1-122P
grey,ENSG00000272824.1,RP6-74O6.6
grey,ENSG00000207340.1,RNVU1-1
grey,ENSG00000274020.1,LINC01138
blue,ENSG00000231551.7,RP11-495P10.1
blue,ENSG00000225871.2,RP11-495P10.10
grey,ENSG00000280649.1,AC245100.1
grey,ENSG00000274210.1,U1
grey,ENSG00000270629.5,NBPF14
blue,ENSG00000178104.19,PDE4DIP
grey,ENSG00000269713.7,NBPF9
grey,ENSG00000274265.4,CH17-189H20.1
grey,ENSG00000215861.5,WI2-1896O14.1
grey,ENSG00000272755.1,RP11-326G21.1
grey,ENSG00000274423.1,RP11-544O24.2
grey,ENSG00000271383.6,NBPF19
grey,ENSG00000277147.4,LINC00869
darkturquoise,ENSG00000150337.13,FCGR1A
grey,ENSG00000203814.6,HIST2H2BF
grey,ENSG00000233030.2,RP11-196G18.3
grey,ENSG00000183598.3,HIST2H3D
grey,ENSG00000261716.1,RP11-196G18.22
grey,ENSG00000272993.1,RP11-196G18.24
grey,ENSG00000203819.6,HIST2H2BC
grey,ENSG00000184678.10,HIST2H2BE
yellow,ENSG00000184260.5,HIST2H2AC
grey,ENSG00000184270.4,HIST2H2AB
darkred,ENSG00000178096.8,BOLA1
red,ENSG00000159164.9,SV2A
grey,ENSG00000143368.9,SF3B4
blue,ENSG00000014914.19,MTMR11
turquoise,ENSG00000264522.5,OTUD7B
yellow,ENSG00000136631.12,VPS45
green,ENSG00000023902.13,PLEKHO1
yellow,ENSG00000143401.14,ANP32E
turquoise,ENSG00000118298.10,CA14
cyan,ENSG00000117362.12,APH1A
grey,ENSG00000118292.8,C1orf54
grey,ENSG00000159208.15,CIART
grey,ENSG00000266472.5,MRPS21
black,ENSG00000117360.12,PRPF3
grey,ENSG00000163125.15,RPRD2
grey,ENSG00000143374.15,TARS2
grey,ENSG00000143369.14,ECM1
grey,ENSG00000228126.1,FALEC
grey,ENSG00000237781.3,RP11-54A4.2
blue,ENSG00000143382.14,ADAMTSL4
lightyellow,ENSG00000203804.4,ADAMTSL4-AS1
lightyellow,ENSG00000143384.12,MCL1
grey,ENSG00000253047.1,SNORA40
grey,ENSG00000143420.17,ENSA
grey,ENSG00000276103.1,U4
greenyellow,ENSG00000143457.10,GOLPH3L
grey,ENSG00000143452.15,HORMAD1
darkturquoise,ENSG00000163131.10,CTSS
grey,ENSG00000143387.12,CTSK
grey,ENSG00000143437.20,ARNT
turquoise,ENSG00000143379.12,SETDB1
turquoise,ENSG00000143418.19,CERS2
grey,ENSG00000143412.9,ANXA9
turquoise,ENSG00000143409.15,FAM63A
grey,ENSG00000143363.15,PRUNE1
grey,ENSG00000163141.18,BNIPL
grey,ENSG00000143443.9,C1orf56
turquoise,ENSG00000197622.12,CDC42SE1
brown,ENSG00000213190.3,MLLT11
grey,ENSG00000143458.11,GABPB2
grey,ENSG00000261168.1,RP11-68I18.10
red,ENSG00000143434.15,SEMA6C
grey60,ENSG00000163154.5,TNFAIP8L2
grey,ENSG00000163156.11,SCNM1
grey,ENSG00000163155.11,LYSMD1
turquoise,ENSG00000163159.11,VPS72
grey,ENSG00000143398.19,PIP5K1A
grey,ENSG00000159352.15,PSMD4
cyan,ENSG00000143373.17,ZNF687
cyan,ENSG00000143393.16,PI4KB
grey,ENSG00000143390.17,RFX5
yellow,ENSG00000237976.1,RP11-126K1.6
yellow,ENSG00000143416.20,SELENBP1
cyan,ENSG00000159377.10,PSMB4
