module,gene_id,gene_name
grey,ENSG00000272100.1,RP11-155O18.6
grey,ENSG00000085840.12,ORC1
grey,ENSG00000134748.12,PRPF38A
blue,ENSG00000134744.13,ZCCHC11
yellow,ENSG00000116157.5,GPX7
grey,ENSG00000162377.5,COA7
red,ENSG00000162378.12,ZYG11B
grey,ENSG00000121310.16,ECHDC2
grey60,ENSG00000231866.2,RP4-631H13.4
red,ENSG00000116171.16,SCP2
grey,ENSG00000264834.1,MIR1273F
turquoise,ENSG00000174348.13,PODN
red,ENSG00000157184.6,CPT2
yellow,ENSG00000236723.2,RP5-1024G6.2
grey60,ENSG00000162384.13,C1orf123
grey,ENSG00000162385.10,MAGOH
yellow,ENSG00000226754.1,RP5-1024G6.5
blue,ENSG00000157193.15,LRP8
black,ENSG00000225675.2,RP4-784A16.5
grey60,ENSG00000174332.5,GLIS1
grey,ENSG00000058804.11,NDC1
turquoise,ENSG00000058799.13,YIPF1
blue,ENSG00000081870.11,HSPB11
grey,ENSG00000116212.14,LRRC42
darkred,ENSG00000116209.11,TMEM59
grey,ENSG00000280378.1,RP4-758J24.6
yellow,ENSG00000116205.11,TCEANC2
yellow,ENSG00000215883.10,CYB5RL
tan,ENSG00000116221.15,MRPL37
lightyellow,ENSG00000157216.15,SSBP3
blue,ENSG00000162390.17,ACOT11
blue,ENSG00000184313.19,MROH7
grey,ENSG00000243725.6,TTC4
yellow,ENSG00000162396.5,PARS2
blue,ENSG00000006555.10,TTC22
saddlebrown,ENSG00000116133.11,DHCR24
grey,ENSG00000233203.6,RP11-67L3.4
grey,ENSG00000143001.4,TMEM61
purple,ENSG00000162399.6,BSND
green,ENSG00000162402.13,USP24
magenta,ENSG00000162407.8,PLPP3
blue,ENSG00000162409.10,PRKAA2
blue,ENSG00000187889.12,C1orf168
royalblue,ENSG00000173406.15,DAB1
brown,ENSG00000236888.1,RPS20P5
brown,ENSG00000229887.4,HNRNPA1P6
brown,ENSG00000223416.3,RPS26P15
black,ENSG00000233216.1,RP11-414C16.1
purple,ENSG00000162600.11,OMA1
grey,ENSG00000185839.3,RP4-592A1.2
salmon,ENSG00000162601.9,MYSM1
blue,ENSG00000283445.1,RP11-63G10.4
blue,ENSG00000177606.6,JUN
blue,ENSG00000234807.5,LINC01135
blue,ENSG00000237352.3,LINC01358
black,ENSG00000228121.1,PHBP3
green,ENSG00000270457.1,RP11-467C18.1
black,ENSG00000172456.17,FGGY
blue,ENSG00000134709.10,HOOK1
magenta,ENSG00000134716.9,CYP2J2
grey,ENSG00000226476.3,RP11-776H12.1
magenta,ENSG00000231252.2,RP11-436K8.1
red,ENSG00000162599.15,NFIA
grey,ENSG00000270742.1,RP4-802A10.1
salmon,ENSG00000162604.12,TM2D1
grey,ENSG00000271200.1,RP11-430G17.3
blue,ENSG00000132849.19,PATJ
green,ENSG00000162607.12,USP1
darkred,ENSG00000116641.17,DOCK7
grey,ENSG00000213703.2,RP5-849H19.2
grey,ENSG00000235545.1,RP11-230B22.1
purple,ENSG00000125703.14,ATG4C
red,ENSG00000088035.15,ALG6
cyan,ENSG00000142856.16,ITGB3BP
cyan,ENSG00000203965.12,EFCAB7
red,ENSG00000116652.6,DLEU2L
magenta,ENSG00000079739.15,PGM1
grey,ENSG00000185483.11,ROR1
blue,ENSG00000158966.13,CACHD1
black,ENSG00000162437.14,RAVER2
blue,ENSG00000162434.11,JAK1
green,ENSG00000226891.7,LINC01359
salmon,ENSG00000185031.6,SLC2A3P2
grey,ENSG00000272506.1,RP4-535B20.4
grey,ENSG00000212257.1,RNU6-1176P
grey,ENSG00000265996.1,MIR3671
grey,ENSG00000231485.1,RP4-535B20.1
grey,ENSG00000162433.14,AK4
grey,ENSG00000231622.1,RP4-700A9.1
royalblue,ENSG00000116675.15,DNAJC6
grey,ENSG00000229294.1,RP5-1044H5.1
green,ENSG00000213625.8,LEPROT
turquoise,ENSG00000116678.18,LEPR
turquoise,ENSG00000184588.17,PDE4B
royalblue,ENSG00000118473.21,SGIP1
green,ENSG00000264720.3,MIR3117
red,ENSG00000152760.9,TCTEX1D1
purple,ENSG00000152763.16,WDR78
red,ENSG00000198160.14,MIER1
purple,ENSG00000116704.7,SLC35D1
turquoise,ENSG00000081985.10,IL12RB2
turquoise,ENSG00000142864.14,SERBP1
green,ENSG00000116717.11,GADD45A
magenta,ENSG00000172380.5,GNG12
magenta,ENSG00000116729.13,WLS
grey,ENSG00000024526.16,DEPDC1
turquoise,ENSG00000033122.18,LRRC7
grey,ENSG00000240692.3,RN7SL538P
grey,ENSG00000229359.2,PIN1P1
green,ENSG00000066557.5,LRRC40
green,ENSG00000116754.13,SRSF11
green,ENSG00000118454.12,ANKRD13C
yellow,ENSG00000197568.13,HHLA3
midnightblue,ENSG00000116761.11,CTH
blue,ENSG00000050628.20,PTGER3
green,ENSG00000132485.13,ZRANB2
green,ENSG00000207721.1,MIR186
grey,ENSG00000229956.10,ZRANB2-AS2
red,ENSG00000172260.14,NEGR1
red,ENSG00000228853.1,NEGR1-IT1
grey,ENSG00000227016.3,RP11-262K1.1
blue,ENSG00000162620.15,LRRIQ3
turquoise,ENSG00000254685.6,FPGT
green,ENSG00000259030.6,FPGT-TNNI3K
green,ENSG00000116783.14,TNNI3K
grey,ENSG00000233894.1,RP4-650F12.2
blue,ENSG00000162621.6,LRRC53
turquoise,ENSG00000178965.13,ERICH3
blue,ENSG00000116791.13,CRYZ
yellow,ENSG00000162623.15,TYW3
turquoise,ENSG00000137968.16,SLC44A5
turquoise,ENSG00000252338.1,RNU6-503P
turquoise,ENSG00000117054.13,ACADM
turquoise,ENSG00000137955.15,RABGGTB
yellow,ENSG00000057468.6,MSH4
yellow,ENSG00000225605.2,RP11-550H2.1
purple,ENSG00000184005.10,ST6GALNAC3
midnightblue,ENSG00000226415.1,TPI1P1
red,ENSG00000117069.14,ST6GALNAC5
grey,ENSG00000276081.1,MIR7156
red,ENSG00000230498.1,RP4-564M11.2
salmon,ENSG00000142892.14,PIGK
magenta,ENSG00000226084.5,RP4-706A16.3
blue,ENSG00000154027.18,AK5
blue,ENSG00000251767.1,RNU7-8P
cyan,ENSG00000036549.12,ZZZ3
red,ENSG00000077254.14,USP33
green,ENSG00000180488.14,FAM73A
turquoise,ENSG00000219201.4,RP11-181C21.4
grey,ENSG00000235613.2,NSRP1P1
grey,ENSG00000232015.2,HSPE1P25
grey,ENSG00000162614.18,NEXN
blue,ENSG00000162613.16,FUBP1
darkmagenta,ENSG00000162616.8,DNAJB4
grey,ENSG00000137960.5,GIPC2
grey,ENSG00000213560.4,RP11-386I14.3
red,ENSG00000122420.9,PTGFR
grey,ENSG00000137959.15,IFI44L
magenta,ENSG00000137965.10,IFI44
grey,ENSG00000162618.12,ADGRL4
blue,ENSG00000117114.19,ADGRL2
yellow,ENSG00000224494.1,HNRNPA3P14
yellow,ENSG00000227288.3,RP5-837I24.1
yellow,ENSG00000227960.1,RP5-837I24.6
yellow,ENSG00000215875.4,ST13P20
blue,ENSG00000233008.5,RP11-475O6.1
turquoise,ENSG00000137941.16,TTLL7
salmon,ENSG00000233061.1,TTLL7-IT1
salmon,ENSG00000271576.1,RP11-486G15.2
darkred,ENSG00000142875.19,PRKACB
grey,ENSG00000213540.3,RP11-486G15.1
grey,ENSG00000226970.2,RP11-82H13.2
blue,ENSG00000203943.8,SAMD13
black,ENSG00000137976.7,DNASE2B
darkred,ENSG00000117133.10,RPF1
blue,ENSG00000174021.10,GNG5
grey,ENSG00000122432.16,SPATA1
grey,ENSG00000117151.12,CTBS
turquoise,ENSG00000117155.16,SSX2IP
red,ENSG00000171517.5,LPAR3
salmon,ENSG00000153898.12,MCOLN2
turquoise,ENSG00000162643.12,WDR63
turquoise,ENSG00000055732.12,MCOLN3
purple,ENSG00000280099.1,RP11-33E12.2
purple,ENSG00000097096.8,SYDE2
red,ENSG00000162642.13,C1orf52
green,ENSG00000142867.12,BCL10
blue,ENSG00000223653.5,RP11-131L23.1
magenta,ENSG00000153904.18,DDAH1
blue,ENSG00000142871.16,CYR61
turquoise,ENSG00000117174.10,ZNHIT6
grey,ENSG00000171502.14,COL24A1
turquoise,ENSG00000122417.15,ODF2L
grey,ENSG00000236915.1,RP4-651E10.4
grey,ENSG00000261737.1,RP4-612B15.3
turquoise,ENSG00000097033.14,SH3GLB1
darkgrey,ENSG00000183291.15,SEP15
green,ENSG00000153936.16,HS2ST1
grey,ENSG00000267561.2,RP5-1052I5.2
green,ENSG00000225568.1,RP11-384B12.3
grey,ENSG00000267272.5,LINC01140
grey,ENSG00000143013.12,LMO4
grey,ENSG00000237505.6,PKN2-AS1
cyan,ENSG00000065243.19,PKN2
grey,ENSG00000207234.1,RNU6-125P
green,ENSG00000241975.1,TCEB1P19
magenta,ENSG00000137947.11,GTF2B
green,ENSG00000137944.16,KYAT3
grey,ENSG00000213516.9,RBMXL1
magenta,ENSG00000117226.11,GBP3
grey,ENSG00000117228.9,GBP1
grey,ENSG00000234518.2,PTGES3P1
grey,ENSG00000162645.12,GBP2
grey,ENSG00000162654.8,GBP4
grey,ENSG00000154451.14,GBP5
turquoise,ENSG00000183347.14,GBP6
green,ENSG00000197147.12,LRRC8B
grey,ENSG00000231999.6,FLJ27354
grey,ENSG00000230735.1,RP11-413E1.4
turquoise,ENSG00000171488.14,LRRC8C
grey,ENSG00000272931.1,RP5-943J3.2
turquoise,ENSG00000171492.14,LRRC8D
turquoise,ENSG00000272672.1,RP11-302M6.5
turquoise,ENSG00000228175.3,GEMIN8P4
red,ENSG00000162664.16,ZNF326
blue,ENSG00000233593.8,RP4-665J23.1
green,ENSG00000232882.1,PHKA1P1
green,ENSG00000122482.20,ZNF644
grey,ENSG00000162669.15,HFM1
grey,ENSG00000097046.12,CDC7
blue,ENSG00000069702.10,TGFBR3
grey,ENSG00000172031.6,EPHX4
yellow,ENSG00000189195.10,BTBD8
purple,ENSG00000233401.1,PRKAR1AP1
purple,ENSG00000273487.1,RP4-621B10.8
green,ENSG00000174842.16,GLMN
purple,ENSG00000122484.8,RPAP2
grey,ENSG00000067208.14,EVI5
grey,ENSG00000223787.2,RP4-593M8.1
brown,ENSG00000229992.1,HMGB3P9
turquoise,ENSG00000122406.12,RPL5
red,ENSG00000154511.11,FAM69A
midnightblue,ENSG00000143033.17,MTF2
grey,ENSG00000117500.12,TMED5
yellow,ENSG00000122483.17,CCDC18
purple,ENSG00000223745.7,CCDC18-AS1
red,ENSG00000117505.12,DR1
turquoise,ENSG00000137942.16,FNBP1L
magenta,ENSG00000137936.16,BCAR3
grey,ENSG00000260464.1,RP4-561L24.3
white,ENSG00000067334.13,DNTTIP2
grey,ENSG00000023909.9,GCLM
grey,ENSG00000137962.12,ARHGAP29
green,ENSG00000117528.11,ABCD3
magenta,ENSG00000117525.13,F3
grey,ENSG00000224081.8,LINC01057
magenta,ENSG00000143036.16,SLC44A3
magenta,ENSG00000117519.15,CNN3
salmon,ENSG00000235501.5,RP4-639F20.1
red,ENSG00000172339.9,ALG14
blue,ENSG00000152078.9,TMEM56
yellow,ENSG00000271092.5,TMEM56-RWDD3
blue,ENSG00000231992.1,RP11-57H12.2
grey,ENSG00000226026.5,RP11-57H12.3
purple,ENSG00000122481.16,RWDD3
black,ENSG00000228971.2,RP11-286B14.1
grey,ENSG00000228502.1,EEF1A1P11
turquoise,ENSG00000137970.7,RPL7P9
green,ENSG00000117569.18,PTBP2
blue,ENSG00000188641.12,DPYD
black,ENSG00000232542.1,DPYD-IT1
grey60,ENSG00000269998.1,RP11-272L13.3
cyan,ENSG00000259946.1,RP11-490G2.2
grey,ENSG00000225206.7,MIR137HG
grey,ENSG00000233557.2,NFU1P2
blue,ENSG00000226053.1,RP5-1070A16.1
blue,ENSG00000162627.16,SNX7
blue,ENSG00000117598.11,PLPPR5
grey,ENSG00000232825.1,RP5-896L10.1
grey,ENSG00000227034.1,RP11-234N17.1
red,ENSG00000117600.12,PLPPR4
blue,ENSG00000099260.10,PALMD
yellow,ENSG00000223656.1,HMGB3P10
grey,ENSG00000156869.12,FRRS1
green,ENSG00000162688.16,AGL
grey,ENSG00000228084.1,RP5-884G6.2
red,ENSG00000117620.13,SLC35A3
red,ENSG00000156875.13,MFSD14A
turquoise,ENSG00000156876.9,SASS6
purple,ENSG00000122435.9,TRMT13
grey,ENSG00000122477.12,LRRC39
turquoise,ENSG00000137992.14,DBT
turquoise,ENSG00000224616.1,RTCA-AS1
salmon,ENSG00000137996.12,RTCA
grey,ENSG00000207750.1,MIR553
magenta,ENSG00000079335.18,CDC14A
blue,ENSG00000181656.6,GPR88
magenta,ENSG00000162692.10,VCAM1
turquoise,ENSG00000162694.13,EXTL2
green,ENSG00000162695.11,SLC30A7
purple,ENSG00000117543.20,DPH5
yellow,ENSG00000233184.6,RP11-421L21.3
magenta,ENSG00000170989.8,S1PR1
grey,ENSG00000183298.5,RPSAP19
grey,ENSG00000118733.16,OLFM3
grey,ENSG00000060718.19,COL11A1
grey,ENSG00000234257.1,SOD2P1
grey,ENSG00000185946.15,RNPC3
grey,ENSG00000240038.6,AMY2B
grey,ENSG00000243480.7,AMY2A
grey,ENSG00000174876.16,AMY1B
grey,ENSG00000232952.1,RP11-90H3.1
grey,ENSG00000198890.7,PRMT6
blue,ENSG00000162631.18,NTNG1
turquoise,ENSG00000134215.15,VAV3
grey,ENSG00000085491.15,SLC25A24
grey,ENSG00000196427.13,NBPF4
pink,ENSG00000241361.8,SLC25A24P1
turquoise,ENSG00000162636.15,FAM102B
black,ENSG00000162639.15,HENMT1
white,ENSG00000134186.11,PRPF38B
blue,ENSG00000143107.8,FNDC7
darkolivegreen,ENSG00000116266.10,STXBP3
grey,ENSG00000162641.18,AKNAD1
turquoise,ENSG00000121957.12,GPSM2
green,ENSG00000121940.15,CLCC1
turquoise,ENSG00000085433.15,WDR47
grey,ENSG00000237349.1,RP5-1065J22.2
cyan,ENSG00000244716.3,RP11-20O24.4
turquoise,ENSG00000197780.9,TAF13
yellow,ENSG00000273382.1,RP5-1065J22.8
green,ENSG00000215717.5,TMEM167B
turquoise,ENSG00000179902.12,C1orf194
midnightblue,ENSG00000116299.16,KIAA1324
green,ENSG00000031698.12,SARS
greenyellow,ENSG00000143126.7,CELSR2
grey,ENSG00000134222.16,PSRC1
blue,ENSG00000221986.6,MYBPHL
royalblue,ENSG00000134243.11,SORT1
green,ENSG00000143106.12,PSMA5
brown,ENSG00000162650.16,ATXN7L2
pink,ENSG00000174151.14,CYB561D1
turquoise,ENSG00000181754.6,AMIGO1
pink,ENSG00000156097.12,GPR61
purple,ENSG00000065135.9,GNAI3
lightyellow,ENSG00000116337.15,AMPD2
blue,ENSG00000168765.15,GSTM4
grey,ENSG00000213366.12,GSTM2
grey,ENSG00000134184.12,GSTM1
magenta,ENSG00000134201.10,GSTM5
blue,ENSG00000134202.10,GSTM3
blue,ENSG00000184371.13,CSF1
green,ENSG00000168710.17,AHCYL1
blue,ENSG00000143093.14,STRIP1
blue,ENSG00000258634.3,RP4-773N10.4
tan,ENSG00000197106.6,SLC6A17
black,ENSG00000224965.1,KCNC4-AS1
black,ENSG00000116396.14,KCNC4
grey,ENSG00000282852.1,RP5-1003J2.4
brown,ENSG00000227963.1,RP5-1074L1.1
orange,ENSG00000162775.14,RBM15
salmon,ENSG00000224699.8,LAMTOR5-AS1
yellow,ENSG00000168679.17,SLC16A4
red,ENSG00000273373.1,RP5-1074L1.4
darkgreen,ENSG00000134248.13,LAMTOR5
skyblue,ENSG00000270380.1,RP11-470L19.5
turquoise,ENSG00000177301.13,KCNA2
purple,ENSG00000259834.1,RP11-284N8.3
purple,ENSG00000177272.8,KCNA3
lightcyan,ENSG00000143119.12,CD53
green,ENSG00000261654.1,RP11-96K19.4
grey,ENSG00000121931.15,LRIF1
turquoise,ENSG00000156171.14,DRAM2
purple,ENSG00000134255.13,CEPT1
turquoise,ENSG00000173947.13,PIFO
salmon,ENSG00000085465.12,OVGP1
salmon,ENSG00000260948.1,RP11-552M11.8
salmon,ENSG00000243960.1,RP11-552M11.4
greenyellow,ENSG00000116455.13,WDR77
grey,ENSG00000116459.10,ATP5F1
yellow,ENSG00000143110.11,C1orf162
lightcyan,ENSG00000121933.18,TMIGD3
lightcyan,ENSG00000282608.1,ADORA3
lightgreen,ENSG00000116473.14,RAP1A
blue,ENSG00000197852.9,FAM212B
grey,ENSG00000227811.2,FAM212B-AS1
grey,ENSG00000064703.11,DDX20
midnightblue,ENSG00000171385.9,KCND3
blue,ENSG00000232558.1,KCND3-IT1
yellow,ENSG00000231437.3,RP11-88H9.2
green,ENSG00000143079.14,CTTNBP2NL
grey,ENSG00000134245.17,WNT2B
yellow,ENSG00000273483.1,RP4-671G15.2
yellow,ENSG00000007341.18,ST7L
lightgreen,ENSG00000116489.12,CAPZA1
brown,ENSG00000155363.18,MOV10
magenta,ENSG00000155366.16,RHOC
blue,ENSG00000155367.15,PPM1J
blue,ENSG00000224167.1,RP3-522D1.1
midnightblue,ENSG00000155380.11,SLC16A1
grey,ENSG00000229020.4,AKR7A2P1
black,ENSG00000226419.7,SLC16A1-AS1
grey,ENSG00000238198.1,RP11-31F15.2
blue,ENSG00000198799.11,LRIG2
grey,ENSG00000081026.18,MAGI3
grey,ENSG00000232499.2,RP11-512F24.1
black,ENSG00000116793.15,PHTF1
yellow,ENSG00000232450.1,RP4-730K3.3
green,ENSG00000081019.13,RSBN1
grey,ENSG00000134242.15,PTPN22
pink,ENSG00000188761.11,BCL2L15
brown,ENSG00000134262.12,AP4B1
grey,ENSG00000118655.4,DCLRE1B
purple,ENSG00000235527.6,HIPK1-AS1
turquoise,ENSG00000163349.21,HIPK1
lightcyan,ENSG00000116774.11,OLFML3
grey,ENSG00000134207.14,SYT6
green,ENSG00000197323.11,TRIM33
green,ENSG00000116752.5,BCAS2
skyblue,ENSG00000175984.14,DENND2C
turquoise,ENSG00000213281.4,NRAS
lightgreen,ENSG00000009307.15,CSDE1
red,ENSG00000052723.11,SIKE1
turquoise,ENSG00000134198.9,TSPAN2
grey,ENSG00000173218.14,VANGL1
turquoise,ENSG00000177551.5,NHLH2
grey,ENSG00000163393.12,SLC22A15
yellow,ENSG00000173212.4,MAB21L3
grey,ENSG00000235933.1,RP5-1185H19.2
royalblue,ENSG00000163399.15,ATP1A1
grey,ENSG00000203865.9,ATP1A1-AS1
grey,ENSG00000116815.15,CD58
skyblue,ENSG00000143061.17,IGSF3
turquoise,ENSG00000134247.9,PTGFRN
turquoise,ENSG00000134256.12,CD101
purple,ENSG00000116830.11,TTF2
tan,ENSG00000134253.9,TRIM45
yellowgreen,ENSG00000198162.12,MAN1A2
grey,ENSG00000279513.1,RP4-675C20.4
darkolivegreen,ENSG00000183508.4,FAM46C
turquoise,ENSG00000196505.10,GDAP2
darkred,ENSG00000065183.15,WDR3
blue,ENSG00000155761.13,SPAG17
salmon,ENSG00000116874.11,WARS2
grey,ENSG00000236804.1,RPS3AP12
grey,ENSG00000231365.5,RP11-418J17.1
yellow,ENSG00000232780.2,GAPDHP74
yellow,ENSG00000235595.1,GAPDHP23
yellow,ENSG00000229570.2,GAPDHP58
yellow,ENSG00000226443.3,GAPDHP32
yellow,ENSG00000239873.2,GAPDHP27
yellow,ENSG00000240244.3,GAPDHP33
yellow,ENSG00000260941.1,LINC00622
blue,ENSG00000143067.4,ZNF697
magenta,ENSG00000092621.11,PHGDH
red,ENSG00000261662.1,RP5-1042I8.7
magenta,ENSG00000134250.18,NOTCH2
grey,ENSG00000265808.3,SEC22B
grey,ENSG00000274642.1,CH17-472G23.1
grey,ENSG00000223804.5,CH17-472G23.2
yellow,ENSG00000270231.3,NBPF8
grey,ENSG00000275131.2,CH17-472G23.4
turquoise,ENSG00000273136.6,NBPF26
grey,ENSG00000226067.6,LINC00623
blue,ENSG00000223345.3,HIST2H2BA
turquoise,ENSG00000171943.11,SRGAP2C
turquoise,ENSG00000227082.1,CH17-437K3.1
grey,ENSG00000231429.2,RP11-343N15.2
salmon,ENSG00000272583.1,RP11-344P13.6
grey,ENSG00000231752.5,EMBP1
grey,ENSG00000277702.1,CH17-13I23.3
turquoise,ENSG00000270872.2,SRGAP2D
brown,ENSG00000266338.6,NBPF15
grey,ENSG00000277918.1,U1
turquoise,ENSG00000196369.10,SRGAP2B
turquoise,ENSG00000272419.5,RP11-403I13.8
grey,ENSG00000281571.1,AC241585.1
grey,ENSG00000223612.3,RP11-289I10.2
turquoise,ENSG00000162825.16,NBPF20
grey,ENSG00000275064.1,CH17-262O2.1
turquoise,ENSG00000272150.5,NBPF25P
grey,ENSG00000117262.18,GPR89A
blue,ENSG00000265491.4,RNF115
grey,ENSG00000186141.8,POLR3C
blue,ENSG00000186364.11,NUDT17
greenyellow,ENSG00000131788.15,PIAS3
darkturquoise,ENSG00000198483.12,ANKRD35
yellow,ENSG00000143127.12,ITGA10
tan,ENSG00000131779.10,PEX11B
royalblue,ENSG00000265241.6,RBM8A
grey,ENSG00000211451.11,GNRHR2
grey,ENSG00000271601.3,LIX1L
turquoise,ENSG00000272031.2,ANKRD34A
grey,ENSG00000121851.12,POLR3GL
magenta,ENSG00000265972.5,TXNIP
turquoise,ENSG00000233396.7,RP11-458D21.1
turquoise,ENSG00000271425.6,NBPF10
turquoise,ENSG00000264343.5,NOTCH2NL
grey,ENSG00000277406.1,CH17-385C13.2
grey,ENSG00000273768.1,U1
greenyellow,ENSG00000277420.1,CH17-408M7.1
black,ENSG00000276975.2,HYDIN2
grey,ENSG00000268043.7,NBPF12
grey,ENSG00000131791.7,PRKAB2
purple,ENSG00000237188.3,RP11-337C18.8
grey,ENSG00000131781.12,FMO5
yellow,ENSG00000180867.10,PDIA3P1
green,ENSG00000226015.2,CCT8P1
grey,ENSG00000131778.17,CHD1L
darkgreen,ENSG00000116128.10,BCL9
grey,ENSG00000162836.11,ACP6
red,ENSG00000188092.14,GPR89B
salmon,ENSG00000273059.1,XXyac-YX155B6.7
grey,ENSG00000229828.2,PDE4DIPP1
grey,ENSG00000263956.6,NBPF11
yellow,ENSG00000227733.9,RP4-565E6.1
grey,ENSG00000202408.2,RNU1-122P
grey,ENSG00000272824.1,RP6-74O6.6
grey,ENSG00000274020.1,LINC01138
yellow,ENSG00000231551.7,RP11-495P10.1
grey,ENSG00000280649.1,AC245100.1
grey,ENSG00000274210.1,U1
turquoise,ENSG00000270629.5,NBPF14
turquoise,ENSG00000178104.19,PDE4DIP
grey,ENSG00000269713.7,NBPF9
grey,ENSG00000274265.4,CH17-189H20.1
turquoise,ENSG00000215861.5,WI2-1896O14.1
turquoise,ENSG00000271383.6,NBPF19
grey,ENSG00000277147.4,LINC00869
grey,ENSG00000203814.6,HIST2H2BF
green,ENSG00000261716.1,RP11-196G18.22
darkred,ENSG00000272993.1,RP11-196G18.24
red,ENSG00000203819.6,HIST2H2BC
blue,ENSG00000184678.10,HIST2H2BE
midnightblue,ENSG00000184260.5,HIST2H2AC
grey,ENSG00000184270.4,HIST2H2AB
grey,ENSG00000178096.8,BOLA1
tan,ENSG00000159164.9,SV2A
tan,ENSG00000143368.9,SF3B4
blue,ENSG00000014914.19,MTMR11
red,ENSG00000264522.5,OTUD7B
blue,ENSG00000136631.12,VPS45
blue,ENSG00000023902.13,PLEKHO1
green,ENSG00000143401.14,ANP32E
salmon,ENSG00000117362.12,APH1A
grey,ENSG00000118292.8,C1orf54
salmon,ENSG00000159208.15,CIART
paleturquoise,ENSG00000266472.5,MRPS21
grey,ENSG00000117360.12,PRPF3
royalblue,ENSG00000163125.15,RPRD2
grey,ENSG00000143374.15,TARS2
yellow,ENSG00000143369.14,ECM1
yellow,ENSG00000228126.1,FALEC
orange,ENSG00000237781.3,RP11-54A4.2
orange,ENSG00000203804.4,ADAMTSL4-AS1
grey,ENSG00000277452.1,RN7SL473P
grey,ENSG00000274963.1,RN7SL600P
salmon,ENSG00000143384.12,MCL1
grey,ENSG00000143420.17,ENSA
purple,ENSG00000143457.10,GOLPH3L
purple,ENSG00000143452.15,HORMAD1
lightcyan,ENSG00000163131.10,CTSS
grey,ENSG00000143387.12,CTSK
grey,ENSG00000143437.20,ARNT
tan,ENSG00000143379.12,SETDB1
grey,ENSG00000143418.19,CERS2
magenta,ENSG00000143409.15,FAM63A
royalblue,ENSG00000143363.15,PRUNE1
yellow,ENSG00000163141.18,BNIPL
grey,ENSG00000143443.9,C1orf56
grey,ENSG00000197622.12,CDC42SE1
green,ENSG00000213190.3,MLLT11
yellow,ENSG00000143458.11,GABPB2
turquoise,ENSG00000261168.1,RP11-68I18.10
turquoise,ENSG00000143434.15,SEMA6C
yellow,ENSG00000163156.11,SCNM1
yellow,ENSG00000163155.11,LYSMD1
purple,ENSG00000163159.11,VPS72
midnightblue,ENSG00000143398.19,PIP5K1A
midnightblue,ENSG00000159352.15,PSMD4
tan,ENSG00000143373.17,ZNF687
tan,ENSG00000143393.16,PI4KB
turquoise,ENSG00000143390.17,RFX5
magenta,ENSG00000143416.20,SELENBP1
salmon,ENSG00000159377.10,PSMB4
darkgreen,ENSG00000143442.21,POGZ
pink,ENSG00000143375.14,CGN
blue,ENSG00000143367.15,TUFT1
royalblue,ENSG00000143376.12,SNX27
brown,ENSG00000159409.14,CELF3
grey,ENSG00000178796.12,RIIAD1
grey,ENSG00000269621.1,RP11-98D18.15
green,ENSG00000143436.10,MRPL9
grey,ENSG00000143450.15,OAZ3
yellow,ENSG00000249602.1,RP11-98D18.3
brown,ENSG00000268288.1,RP11-98D18.16
grey,ENSG00000182134.15,TDRKH
grey,ENSG00000203288.3,RP11-98D18.9
grey,ENSG00000269489.1,RP11-98D18.17
blue,ENSG00000234614.1,AL450992.2
grey,ENSG00000159445.12,THEM4
grey,ENSG00000197747.8,S100A10
grey,ENSG00000237975.6,FLG-AS1
grey,ENSG00000236427.1,RP11-107M16.2
blue,ENSG00000197956.9,S100A6
magenta,ENSG00000188643.10,S100A16
grey,ENSG00000189171.14,S100A13
grey,ENSG00000160678.11,S100A1
grey,ENSG00000160679.12,CHTOP
grey,ENSG00000143553.10,SNAPIN
midnightblue,ENSG00000143621.16,ILF2
black,ENSG00000143624.13,INTS3
orange,ENSG00000143554.13,SLC27A3
royalblue,ENSG00000143614.9,GATAD2B
pink,ENSG00000223599.1,RP11-216N14.7
brown,ENSG00000198837.9,DENND4B
brown,ENSG00000160741.16,CRTC2
grey,ENSG00000143570.17,SLC39A1
grey,ENSG00000143578.15,CREB3L4
grey,ENSG00000143543.14,JTB
grey,ENSG00000272654.1,RP11-422P24.11
magenta,ENSG00000143545.8,RAB13
cyan,ENSG00000177954.11,RPS27
grey,ENSG00000231416.1,RP11-422P24.9
blue,ENSG00000143549.19,TPM3
blue,ENSG00000264384.2,RN7SL431P
turquoise,ENSG00000143612.18,C1orf43
tan,ENSG00000143569.18,UBAP2L
blue,ENSG00000143575.14,HAX1
brown,ENSG00000143515.16,ATP8B2
grey,ENSG00000238365.3,RNU7-57P
green,ENSG00000160712.12,IL6R
grey,ENSG00000169291.9,SHE
turquoise,ENSG00000160714.9,UBE2Q1
greenyellow,ENSG00000160716.5,CHRNB2
midnightblue,ENSG00000160710.15,ADAR
magenta,ENSG00000143603.18,KCNN3
lightyellow,ENSG00000163344.5,PMVK
blue,ENSG00000163346.16,PBXIP1
grey,ENSG00000163348.3,PYGO2
grey,ENSG00000271380.1,RP11-307C12.12
blue,ENSG00000160691.18,SHC1
grey,ENSG00000173207.12,CKS1B
pink,ENSG00000160688.18,FLAD1
red,ENSG00000160685.13,ZBTB7B
grey,ENSG00000163354.14,DCST2
darkturquoise,ENSG00000143537.13,ADAM15
grey,ENSG00000143590.13,EFNA3
blue,ENSG00000169242.11,EFNA1
brown,ENSG00000169241.17,SLC50A1
grey,ENSG00000179085.7,DPM3
