""	inGencode	inGencodeStart	inGencodeEnd	gencodeGeneID	ensemblID	Symbol	gencodeStrand	gencodeTx	numTx	Class	startExon	endExon	newGeneID	newGeneSymbol	isFusion	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
chr1:109657280-109657589(+)	TRUE	TRUE	TRUE	ENSG00000168765.15	ENSG00000168765	GSTM4	+	ENST00000369836.8|ENST00000326729.9|ENST00000336075.6	3	InGen	25948	25949	ENSG00000168765.15	GSTM4	FALSE	-0.466045882773027	2.16462441651494	-7.69116853269713	4.32735719957804e-13	7.78564551771311e-10	19.2228950539213	0.155268313588712
chr2:182230147-182231014(-)	TRUE	TRUE	TRUE	ENSG00000115252.18	ENSG00000115252	PDE1A	-	ENST00000435564.5|ENST00000409365.5|ENST00000358139.6|ENST00000351439.9|ENST00000410103.1|ENST00000482538.5	6	InGen	82384	82383	ENSG00000115252.18	PDE1A	FALSE	-0.924320973433246	1.21894525977843	-7.67655700224908	4.73799691305749e-13	8.42297401218796e-10	19.1919563692842	0.136079966735251
chr17:514011-514102(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	2.29416740758772	-1.78849201470608	7.66924470597865	4.95772788418392e-13	8.70991132556551e-10	17.1364474080663	0.109308227651932
chr17:76683928-76685071(-)	TRUE	TRUE	TRUE	ENSG00000182534.13	ENSG00000182534	MXRA7	-	ENST00000375036.6|ENST00000589082.1	2	InGen	470203	470200	ENSG00000182534.13	MXRA7	FALSE	-0.382920980691533	3.24733620610494	-7.64991726030978	5.58817626601319e-13	9.70334825558158e-10	18.8620984121299	0.13155092962567
chr17:16796235-16798241(+)	TRUE	TRUE	TRUE	ENSG00000266302.6	ENSG00000266302	RP11-219A15.1	+	ENST00000448331.7|ENST00000417524.5|ENST00000393005.6|ENST00000445583.6|ENST00000602730.1|ENST00000456071.5|ENST00000444558.5|ENST00000582011.5|ENST00000437217.6|ENST00000506594.6	10	InGen	446463	446464	ENSG00000266302.6	RP11-219A15.1	FALSE	1.56955500451783	-0.254289911888549	7.61606620501844	6.88883811556113e-13	1.18243343061478e-09	18.4981520604268	0.105480100550702
chr1:213104570-213117316(+)	TRUE	TRUE	TRUE	ENSG00000136643.11	ENSG00000136643	RPS6KC1	+	ENST00000543354.5|ENST00000543470.5|ENST00000614059.4|ENST00000615329.4|ENST00000366959.4|ENST00000366960.7	6	InGen	46727	46728	ENSG00000136643.11	RPS6KC1	FALSE	0.313841176672101	3.55626653991715	7.58252871448429	8.47141594224338e-13	1.43755115235357e-09	18.4270195124874	0.093443433201388
chr6:26440649-26443381(+)	TRUE	TRUE	TRUE	ENSG00000111801.15	ENSG00000111801	BTN3A3	+	ENST00000482451.5|ENST00000244519.6|ENST00000471353.5|ENST00000361232.7|ENST00000474790.5|ENST00000467524.1	6	InGen	180871	180875	ENSG00000111801.15	BTN3A3	FALSE	1.61634091422293	-1.09796249283936	7.56334441663945	9.532982326276e-13	1.59951661097205e-09	17.3899060978752	0.106971809051472
chr17:43239794-43251701(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	1.42842030994473	-0.220541479554957	7.54023231473747	1.09875597615708e-12	1.80928623538053e-09	18.0533919418955	0.133618196767047
chr8:7325199-7349082(-)	TRUE	TRUE	TRUE	ENSG00000215374.5	ENSG00000215374	FAM66B	-	ENST00000529456.1	1	InGen	230899	230898	ENSG00000215374.5	FAM66B	FALSE	1.24085674655351	0.574839483069697	7.53967063709698	1.10255102704481e-12	1.80928623538053e-09	18.3178507017116	0.119592266068778
chr17:514356-514539(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	1.78809028743266	-1.7905592807843	7.53591307258753	1.12827465973808e-12	1.83137373057985e-09	16.4598172342608	0.151067244017514
chr2:97549492-97549585(-)	TRUE	TRUE	TRUE	ENSG00000196912.12	ENSG00000196912	ANKRD36B	-	ENST00000359901.8|ENST00000258459.11|ENST00000438709.6|ENST00000443455.5	4	InGen	69204	69203	ENSG00000196912.12	ANKRD36B	FALSE	-1.26545566013765	2.45605936521829	-7.47859059328658	1.6027266447673e-12	2.5735136837607e-09	17.9267164091198	0.15718766040557
chr2:182240293-182264300(-)	TRUE	TRUE	TRUE	ENSG00000115252.18	ENSG00000115252	PDE1A	-	ENST00000435564.5|ENST00000409365.5|ENST00000351439.9|ENST00000410103.1|ENST00000462938.5|ENST00000482782.5|ENST00000495511.1	7	InGen	82381	82380	ENSG00000115252.18	PDE1A	FALSE	-1.12144245516545	1.02896683499281	-7.46862756021435	1.70328499612711e-12	2.70588565698572e-09	17.9541098751767	0.117129685134106
chr16:4395340-4405490(-)	TRUE	TRUE	TRUE	ENSG00000103426.12	ENSG00000103426	CORO7-PAM16	-	ENST00000572467.5|ENST00000575334.5|ENST00000251166.8|ENST00000571227.5|ENST00000537233.6|ENST00000574025.5|ENST00000575714.5|ENST00000576437.5|ENST00000571756.5|ENST00000571052.5|ENST00000575038.5|ENST00000570645.5|ENST00000575850.5	13	InGen	415449	415448	ENSG00000103426.12	CORO7-PAM16	FALSE	0.562507108464469	2.17714464406511	7.4598966024097	1.79651292386889e-12	2.82394812036068e-09	17.838309519941	0.116285472121836
chr8:31692791-31693614(+)	FALSE	FALSE	FALSE						0	Novel					FALSE	-1.471293835905	-0.194994201873068	-7.45521263674928	1.84858595416149e-12	2.87553322000927e-09	17.6173186793587	0.111279285837138
chr19:54201282-54201486(+)	TRUE	TRUE	TRUE	ENSG00000170889.13	ENSG00000170889	RPS9	+	ENST00000302907.8|ENST00000484121.5|ENST00000626547.2|ENST00000448962.5|ENST00000436445.5|ENST00000391752.5|ENST00000402367.5|ENST00000445961.5|ENST00000391751.7|ENST00000495002.5|ENST00000391753.6|ENST00000460761.1|ENST00000441429.1	13	InGen	516494	516495	ENSG00000170889.13	RPS9	FALSE	-0.244160990211819	6.35212225180904	-7.42507015394919	2.22120725945707e-12	3.4195371264122e-09	17.242028920959	0.140077626215767
chr4:42023385-42035274(+)	TRUE	TRUE	TRUE	ENSG00000014824.13	ENSG00000014824	SLC30A9	+	ENST00000264451.11|ENST00000513699.5	2	InGen	135441	135442	ENSG00000014824.13	SLC30A9	FALSE	-0.247567140470142	3.89539830420414	-7.40513594441476	2.50742183368545e-12	3.82077356985798e-09	17.333018468535	0.0951605778202375
chr8:144996608-144999602(-)	TRUE	TRUE	TRUE	ENSG00000196922.10	ENSG00000196922	ZNF252P	-	ENST00000527222.5|ENST00000534037.6|ENST00000529315.2	3	InGen	251711	251704	ENSG00000196922.10	ZNF252P	FALSE	-0.65624329136001	1.17501710901726	-7.37081059156051	3.08798073212853e-12	4.65789142130794e-09	17.3808816529582	0.0829976883891326
chr12:124913321-124913548(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	0.62301543697578	5.2754905784473	7.36517121808853	3.19529483640592e-12	4.77156573215333e-09	16.9764041436325	0.0811454884977187
chr17:43241053-43251701(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	1.32390719716348	0.122686740062741	7.35514237949804	3.39530645416699e-12	5.02004463472486e-09	17.14100466958	0.0768718133569044
chr10:32462704-32472480(+)	FALSE	TRUE	TRUE						0	ExonSkip	276316	276322	ENSG00000216937.12	CCDC7	FALSE	-0.695148105434091	1.55337476704976	-7.35037570415441	3.49465477640853e-12	5.1162773766261e-09	17.2444621988171	0.0847885910594022
chr2:97187402-97189086(+)	TRUE	TRUE	TRUE	ENSG00000135976.16	ENSG00000135976	ANKRD36	+	ENST00000461153.6|ENST00000420699.6	2	InGen	69056	69057	ENSG00000135976.16	ANKRD36	FALSE	-3.46828524016814	-0.666990859803513	-7.33469998985022	3.84203759775401e-12	5.5702457913612e-09	16.4750159778516	0.101653869632995
chr17:7626794-7627142(-)	TRUE	TRUE	TRUE	ENSG00000141504.11	ENSG00000141504	SAT2	-	ENST00000571195.5|ENST00000573566.1|ENST00000570850.5|ENST00000576686.1	4	InGen	443480	443478	ENSG00000141504.11	SAT2	FALSE	1.21241209822777	0.334679288222077	7.32895434264123	3.97772004746341e-12	5.71150877315153e-09	17.0743120672688	0.0984530267889479
chr12:124911900-124913267(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	0.401820155994881	5.25092085688966	7.32606580180887	4.0477076372868e-12	5.75664980174929e-09	16.7461339458918	0.160363590883247
chr18:15184237-15185841(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	-0.949422176797265	0.20088657585227	-7.31491093319751	4.32957525560056e-12	6.09943209900082e-09	16.9591568234044	0.144409601664177
chr15:22563088-22564388(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000613386.4|ENST00000619021.4|ENST00000615156.1	3	InGen	388769	388770	ENSG00000276550.4	HERC2P2	FALSE	2.36462778588844	0.933703447466497	7.30527859669684	4.58849199148817e-12	6.40377661290579e-09	16.9871832695185	0.0876875823244089
chr15:28651556-28654273(+)	FALSE	FALSE	TRUE						0	AltStartEnd		390124	ENSG00000206149.10	HERC2P9	FALSE	1.83247726756919	-0.0624583509568738	7.29580793056819	4.85794129968861e-12	6.71704844651666e-09	16.7148779489978	0.0555006311630896
chr14:23967267-23968756(+)	TRUE	TRUE	TRUE	ENSG00000157326.18	ENSG00000157326	DHRS4	+	ENST00000313250.9|ENST00000558263.5|ENST00000397075.7|ENST00000397074.7|ENST00000559632.5|ENST00000558581.5	6	InGen	371174	371175	ENSG00000157326.18	DHRS4	FALSE	0.722249489048252	1.40647775453961	7.27572358466737	5.48207821598652e-12	7.51049745019709e-09	16.819532919293	0.0556204813308908
chr15:22587392-22589942(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000619021.4	1	InGen	388781	388782	ENSG00000276550.4	HERC2P2	FALSE	0.970487849853738	1.54055421392586	7.26961520029162	5.68713261066706e-12	7.72059272621384e-09	16.7773108727003	0.0709710657235377
chr12:2828048-2828331(-)	TRUE	TRUE	TRUE	ENSG00000053702.14	ENSG00000053702	NRIP2	-	ENST00000337508.8|ENST00000542990.5	2	InGen	326329	326328	ENSG00000053702.14	NRIP2	FALSE	0.878463425824231	0.674418969328792	7.26667694994856	5.78844482205452e-12	7.78733561911914e-09	16.7549106718658	0.066300272540739
chr9:117704566-117712388(+)	TRUE	TRUE	TRUE	ENSG00000136869.13	ENSG00000136869	TLR4	+	ENST00000472304.1	1	InGen	264421	264424	ENSG00000136869.13	TLR4	FALSE	0.625430070580382	1.34022638506715	7.23302295639129	7.08377585408021e-12	9.42059313264727e-09	16.5749366838226	0.0749515657315159
chr3:129365363-129393634(-)	FALSE	FALSE	TRUE						0	AltStartEnd		116985	ENSG00000251474.6	RPL32P3	FALSE	1.87283839948848	-1.67426559338134	7.23163090198567	7.14311003993083e-12	9.42059313264727e-09	15.0147975619724	0.0601648838747693
chr1:120785234-120793160(+)	TRUE	TRUE	TRUE	ENSG00000273136.6	ENSG00000273136	NBPF26	+	ENST00000624419.1|ENST00000620612.5	2	InGen	28661	28662	ENSG00000273136.6	NBPF26	FALSE	2.74230128094864	-0.894428182257432	7.23049878794326	7.19172587822883e-12	9.42059313264727e-09	15.7656892841352	0.0603904821251766
chr15:29106820-29108269(+)	TRUE	TRUE	TRUE	ENSG00000034053.14	ENSG00000034053	APBA2	+	ENST00000561069.5|ENST00000558402.5|ENST00000558330.5|ENST00000559814.5|ENST00000411764.5|ENST00000558259.5	6	InGen	390254	390255	ENSG00000034053.14	APBA2	FALSE	0.323814123899204	2.78962425037372	7.21726269589548	7.78490695858877e-12	1.00287978611233e-08	16.3348177304496	0.0573434548684298
chr17:37979039-37980019(-)	TRUE	TRUE	TRUE	ENSG00000274512.5	ENSG00000274512	TBC1D3L	-	ENST00000612727.4|ENST00000617678.2	2	InGen	453749	453748	ENSG00000274512.5	TBC1D3L	FALSE	2.31133662553102	-1.7479565648496	7.21714593561713	7.7903486341771e-12	1.00287978611233e-08	14.9259315139232	0.120064875490128
chr15:22534244-22537437(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000613386.4|ENST00000619021.4	2	InGen	388749	388750	ENSG00000276550.4	HERC2P2	FALSE	1.95821847304157	0.601548452863096	7.20986189222967	8.13734653136217e-12	1.03859666228619e-08	16.4102936563852	0.0968010248862999
chr15:28637343-28637434(+)	TRUE	TRUE	TRUE	ENSG00000206149.10	ENSG00000206149	HERC2P9	+	ENST00000529624.5|ENST00000524476.5|ENST00000529353.1	3	InGen	390114	390115	ENSG00000206149.10	HERC2P9	FALSE	1.73303968075552	0.986319004540172	7.20044599458579	8.60857032287794e-12	1.08942916515736e-08	16.3894634818621	0.0701685550589891
chr1:120763710-120784973(+)	TRUE	TRUE	TRUE	ENSG00000273136.6	ENSG00000273136	NBPF26	+	ENST00000624419.1|ENST00000620612.5	2	InGen	28660	28661	ENSG00000273136.6	NBPF26	FALSE	2.46859952287157	-1.79473940287127	7.19235167893463	9.03509228360848e-12	1.13379778638953e-08	14.6366680215495	0.0647062307063563
chr18:15185936-15197085(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	-1.21567346920346	-0.704700727596678	-7.18448075414906	9.46980532239277e-12	1.17844624883186e-08	15.8390299794749	0.144955206648987
chr4:51848368-51863436(+)	TRUE	TRUE	TRUE	ENSG00000109184.14	ENSG00000109184	DCUN1D4	+	ENST00000507741.5	1	InGen	136281	136257	ENSG00000109184.14	DCUN1D4	FALSE	-2.17380577311713	-0.081913746882516	-7.17921351022789	9.77216983940634e-12	1.2060230531309e-08	16.0608651879543	0.112874656990739
chr16:22467289-22469022(+)	TRUE	TRUE	TRUE	ENSG00000237296.9	ENSG00000237296	SMG1P1	+	ENST00000309865.11	1	InGen	420618	420619	ENSG00000237296.9	SMG1P1	FALSE	1.75811563220942	1.40204430832889	7.17151791022113	1.02311219042292e-11	1.25231447957414e-08	16.2178851785799	0.0740606337909235
chr5:132706460-132710958(-)	TRUE	TRUE	TRUE	ENSG00000131437.15	ENSG00000131437	KIF3A	-	ENST00000378735.5	1	InGen	166682	166672	ENSG00000131437.15	KIF3A	FALSE	1.21289580723714	0.930962724654907	7.15490782939564	1.12953901304543e-11	1.37134301103323e-08	16.129874244557	0.0581944154552071
chr13:30463353-30463530(-)	TRUE	TRUE	TRUE	ENSG00000189403.14	ENSG00000189403	HMGB1	-	ENST00000341423.9|ENST00000405805.5|ENST00000339872.8|ENST00000399489.5|ENST00000399494.5|ENST00000326004.4	6	InGen	360607	360606	ENSG00000189403.14	HMGB1	FALSE	0.396389490140998	5.82993567052919	7.14769616461105	1.1790781575068e-11	1.41994290595684e-08	15.6495243582553	0.0543331310390977
chr12:9401860-9402426(-)	FALSE	FALSE	TRUE						0	AltStartEnd		329592	ENSG00000256673.1		FALSE	1.49599252122496	-0.896489829052512	7.14428085785474	1.20328044271576e-11	1.43749657432949e-08	15.3229382239783	0.0555479486469964
chr15:22545901-22546429(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000613386.4|ENST00000619021.4	2	InGen	388757	388758	ENSG00000276550.4	HERC2P2	FALSE	2.61602227549002	1.13899365937433	7.12469249779785	1.35185226368624e-11	1.58983642086471e-08	15.958004896893	0.0602003201838908
chr2:236493888-236497162(-)	TRUE	TRUE	TRUE	ENSG00000132321.16	ENSG00000132321	IQCA1	-	ENST00000431676.6|ENST00000309507.9|ENST00000254653.9|ENST00000409907.7|ENST00000418802.2	5	InGen	92587	92586	ENSG00000132321.16	IQCA1	FALSE	0.567152293468782	1.97772796541362	7.12466265935795	1.35209183257206e-11	1.58983642086471e-08	15.8942651484314	0.0623982708545081
chr15:28655421-28655795(+)	TRUE	TRUE	TRUE	ENSG00000206149.10	ENSG00000206149	HERC2P9	+	ENST00000528584.5	1	InGen	390125	390127	ENSG00000206149.10	HERC2P9	FALSE	1.36876642969721	-0.446402859174576	7.11330462431518	1.44639134089004e-11	1.68743019786289e-08	15.5023887989995	0.060409372159196
chr1:39026399-39028722(+)	TRUE	TRUE	TRUE	ENSG00000168653.10	ENSG00000168653	NDUFS5	+	ENST00000372967.3	1	InGen	13334	13332	ENSG00000168653.10	NDUFS5	FALSE	-0.407022043315045	5.47943068957431	-7.1118817714659	1.45865227661752e-11	1.68854265984164e-08	15.46708143964	0.0636740306557519
chr9:128434230-128434409(+)	TRUE	TRUE	TRUE	ENSG00000167123.18	ENSG00000167123	CERCAM	+	ENST00000372842.5|ENST00000372838.8|ENST00000612334.1|ENST00000463535.5|ENST00000613052.1	5	InGen	266993	266994	ENSG00000167123.18	CERCAM	FALSE	0.57329054234805	4.46270208433476	7.1009205379773	1.55660509253059e-11	1.78807226978989e-08	15.49033929136	0.0370399545784806
chr2:97189116-97189217(+)	TRUE	TRUE	TRUE	ENSG00000135976.16	ENSG00000135976	ANKRD36	+	ENST00000461153.6|ENST00000420699.6	2	InGen	69057	69058	ENSG00000135976.16	ANKRD36	FALSE	-3.31007020360189	-0.514893174225395	-7.09767045909193	1.58687531543916e-11	1.79565550453754e-08	15.2971305560447	0.101903565485177
chr18:15197229-15197544(-)	TRUE	TRUE	TRUE	ENSG00000265015.1	ENSG00000265015	RP11-454P7.3	-	ENST00000581666.1	1	InGen	477207	477206	ENSG00000265015.1	RP11-454P7.3	FALSE	-1.05938777678203	0.226606635826142	-7.09762997510986	1.58725600577881e-11	1.79565550453754e-08	15.7326550552548	0.0333700962855104
chr8:144994593-144996506(-)	TRUE	TRUE	TRUE	ENSG00000196922.10	ENSG00000196922	ZNF252P	-	ENST00000527222.5	1	InGen	251712	251711	ENSG00000196922.10	ZNF252P	FALSE	-0.771068677364578	0.0856099138210307	-7.07240332561682	1.84285492077996e-11	2.06913810657889e-08	15.5468210072648	0.0331799098103153
chr1:235583849-235595399(-)	TRUE	TRUE	TRUE	ENSG00000168243.10	ENSG00000168243	GNG4	-	ENST00000391854.6|ENST00000450593.5|ENST00000366597.5	3	InGen	50464	50463	ENSG00000168243.10	GNG4	FALSE	0.737054387665329	2.08399405799417	7.06494889881691	1.92586470919753e-11	2.1462037529043e-08	15.5393159042354	0.135486798646954
chr21:44120497-44120630(+)	TRUE	TRUE	TRUE	ENSG00000241945.7	ENSG00000241945	PWP2	+	ENST00000291576.11|ENST00000471490.1	2	InGen	537305	537306	ENSG00000241945.7	PWP2	FALSE	-1.48964077521839	-0.0924032566705838	-7.04482196548916	2.16884338318118e-11	2.39907815743577e-08	15.3441767011679	0.0333577806311983
chr1:213117411-213129526(+)	TRUE	TRUE	TRUE	ENSG00000136643.11	ENSG00000136643	RPS6KC1	+	ENST00000543354.5|ENST00000543470.5|ENST00000615329.4|ENST00000366959.4|ENST00000366960.7	5	InGen	46728	46729	ENSG00000136643.11	RPS6KC1	FALSE	0.287432108663554	3.05702829755964	7.03275636490025	2.32873336524568e-11	2.55700060415811e-08	15.2345049393204	0.0326987018716718
chr2:97198492-97198585(+)	TRUE	TRUE	TRUE	ENSG00000135976.16	ENSG00000135976	ANKRD36	+	ENST00000461153.6|ENST00000420699.6|ENST00000620383.1	3	InGen	69067	69068	ENSG00000135976.16	ANKRD36	FALSE	-1.37640799562255	1.07723479029784	-7.02152415222941	2.48799041930858e-11	2.71192771756036e-08	15.3719651807394	0.0325361127665811
chr14:23965833-23965931(+)	TRUE	TRUE	TRUE	ENSG00000157326.18	ENSG00000157326	DHRS4	+	ENST00000313250.9|ENST00000559632.5|ENST00000558581.5	3	InGen	371171	371172	ENSG00000157326.18	DHRS4	FALSE	1.00370970998799	0.0458144547582095	7.01887573997363	2.52707745058023e-11	2.73457248385939e-08	15.2198142269639	0.0339188687135417
chr12:124912409-124913320(-)	FALSE	FALSE	TRUE						0	AltStartEnd		357087	ENSG00000150991.14	UBC	FALSE	-0.439645695677894	3.03842505477817	-7.01567054357988	2.57519173662513e-11	2.76658962030192e-08	15.1360091352667	0.0362582079951795
chr3:66243313-66262050(+)	TRUE	TRUE	TRUE	ENSG00000144741.17	ENSG00000144741	SLC25A26	+	ENST00000354883.10|ENST00000336733.10|ENST00000464350.6|ENST00000413054.5|ENST00000483224.5	5	InGen	109924	109925	ENSG00000144741.17	SLC25A26	FALSE	0.380482927622247	3.53402087305607	6.99262468548113	2.94874441309466e-11	3.14527822822742e-08	14.9523761216253	0.0331149088484251
chr12:79285972-79292016(+)	TRUE	TRUE	TRUE	ENSG00000067715.13	ENSG00000067715	SYT1	+	ENST00000457153.6|ENST00000552624.5	2	InGen	346617	346627	ENSG00000067715.13	SYT1	FALSE	-0.786183385405764	1.99326041498395	-6.98006948701677	3.1742140367552e-11	3.36176281079922e-08	15.0595203772547	0.037124145779964
chr2:182234499-182240109(-)	TRUE	TRUE	TRUE	ENSG00000115252.18	ENSG00000115252	PDE1A	-	ENST00000435564.5|ENST00000409365.5|ENST00000358139.6|ENST00000351439.9|ENST00000410103.1|ENST00000482538.5|ENST00000462938.5|ENST00000482782.5|ENST00000495511.1	9	InGen	82382	82381	ENSG00000115252.18	PDE1A	FALSE	-0.967198744114118	0.80463880848225	-6.963520597963	3.49751966748382e-11	3.66853617387866e-08	15.0440492161091	0.0418060509295757
chr2:74472471-74472568(-)	TRUE	TRUE	TRUE	ENSG00000204822.6	ENSG00000204822	MRPL53	-	ENST00000258105.7|ENST00000454193.5|ENST00000468875.1	3	InGen	65593	65592	ENSG00000204822.6	MRPL53	FALSE	0.315660273195655	3.16229035604361	6.96276623943748	3.5130058250775e-11	3.66853617387866e-08	14.8204798992131	0.0374926289012985
chr1:146156230-146156479(-)	TRUE	TRUE	TRUE	ENSG00000264343.5	ENSG00000264343	NOTCH2NL	-	ENST00000578207.5|ENST00000362074.7	2	InGen	29791	29781	ENSG00000264343.5	NOTCH2NL	TRUE	-0.819081362757203	1.10188486461132	-6.96126205235059	3.54408702259272e-11	3.67529207757495e-08	15.0299048661899	0.0413894152453051
chr14:105382059-105382476(+)	TRUE	TRUE	TRUE	ENSG00000179364.13	ENSG00000179364	PACS2	+	ENST00000447393.5|ENST00000547903.1	2	InGen	387674	387659	ENSG00000179364.13	PACS2	FALSE	-0.762455351809762	0.49492228337752	-6.95481646366361	3.68036858204149e-11	3.79029738430923e-08	14.9695899755105	0.0381185998325618
chr14:22905660-22906194(-)	TRUE	TRUE	TRUE	ENSG00000100461.17	ENSG00000100461	RBM23	-	ENST00000359890.7|ENST00000557667.5|ENST00000399922.6|ENST00000542016.6|ENST00000307814.10|ENST00000555722.5|ENST00000555714.5	7	InGen	370201	370200	ENSG00000100461.17	RBM23	FALSE	-0.455133078709097	2.58788646659252	-6.94622129770934	3.87015844522059e-11	3.95845637522764e-08	14.7948746005006	0.0467490329451463
chr1:109657672-109657771(+)	TRUE	TRUE	TRUE	ENSG00000168765.15	ENSG00000168765	GSTM4	+	ENST00000369836.8|ENST00000326729.9|ENST00000369833.5|ENST00000485640.5|ENST00000336075.6	5	InGen	25949	25950	ENSG00000168765.15	GSTM4	FALSE	-0.416732540010732	2.58998473577464	-6.9414382629466	3.97991369236855e-11	4.04302375234754e-08	14.7662099024386	0.0548570507400766
chr17:16762534-16763964(+)	TRUE	TRUE	TRUE	ENSG00000170160.17	ENSG00000170160	CCDC144A	+	ENST00000399273.5|ENST00000448331.7|ENST00000360495.9|ENST00000360524.12|ENST00000328495.9|ENST00000470068.2	6	InGen	446431	446432	ENSG00000170160.17	CCDC144A	FALSE	1.26156956321343	1.45899812032477	6.9368234751737	4.08871167996333e-11	4.12548245865273e-08	14.8718308058499	0.049574616234127
chr15:22579724-22587343(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000619021.4|ENST00000614571.1	2	InGen	388780	388781	ENSG00000276550.4	HERC2P2	FALSE	0.587376204592029	2.45315626293076	6.92992334813654	4.25687433445985e-11	4.26633088080016e-08	14.7212603853801	0.0760666561094971
chr16:19762017-19765968(-)	TRUE	TRUE	TRUE	ENSG00000261195.1	ENSG00000261195	CTD-2380F24.1	-	ENST00000564490.1|ENST00000565817.1	2	InGen	419331	419330	ENSG00000261195.1	CTD-2380F24.1	FALSE	0.955235402567478	0.238805986445849	6.92321160649845	4.42697424892001e-11	4.40722994376983e-08	14.7590317176755	0.111214053828202
